#acquisition error/standby/quality issue events
Start Time;End Time;Error Description;Error Value
2023-02-08 10:55:56;2023-02-08 10:57:51;Missing due to calibration or zero/span check;415.7447142857143
2023-02-08 11:00:56;2023-02-08 11:03:38;Missing due to calibration or zero/span check;388.5085
2023-02-08 11:05:56;2023-02-08 11:07:32;Missing due to calibration or zero/span check;225.61365060240965
2023-02-08 11:20:56;2023-02-08 11:24:02;Missing due to calibration or zero/span check;423.7317256097561
2023-02-08 11:25:56;2023-02-08 11:28:25;Missing due to calibration or zero/span check;465.4437181818182
2023-02-08 11:28:46;2023-02-08 11:28:46;Missing due to calibration or zero/span check;318.997
2023-02-08 11:30:56;2023-02-08 11:32:55;Missing due to calibration or zero/span check;470.1919907407407
2023-02-08 11:35:56;2023-02-08 11:39:01;Missing due to calibration or zero/span check;430.33817857142856
2023-02-08 11:40:56;2023-02-08 11:42:33;Missing due to calibration or zero/span check;278.83155421686746
2023-02-08 11:55:57;2023-02-08 11:58:40;Missing due to calibration or zero/span check;438.46894405594406
2023-02-08 12:00:57;2023-02-08 12:03:55;Missing due to calibration or zero/span check;578.6635066666666
2023-02-08 12:05:57;2023-02-08 12:08:41;Missing due to calibration or zero/span check;496.5546274509803
2023-02-08 12:10:57;2023-02-08 12:13:57;Missing due to calibration or zero/span check;397.1429453125
2023-02-08 12:15:57;2023-02-08 12:18:27;Missing due to calibration or zero/span check;208.5997299270073
2023-02-08 12:30:57;2023-02-08 12:33:09;Missing due to calibration or zero/span check;373.41284347826087
2023-02-08 12:35:57;2023-02-08 12:38:13;Missing due to calibration or zero/span check;435.1286460176991
2023-02-08 12:40:57;2023-02-08 12:42:58;Missing due to calibration or zero/span check;387.65020720720725
2023-02-08 12:45:57;2023-02-08 12:48:52;Missing due to calibration or zero/span check;364.21866666666665
2023-02-08 12:50:57;2023-02-08 12:53:43;Missing due to calibration or zero/span check;213.497141025641
2023-02-08 13:05:57;2023-02-08 13:08:32;Missing due to calibration or zero/span check;375.1999338235294
2023-02-08 13:10:57;2023-02-08 13:13:12;Missing due to calibration or zero/span check;428.52075
2023-02-08 13:15:57;2023-02-08 13:18:15;Missing due to calibration or zero/span check;385.5369133858268
2023-02-08 13:20:57;2023-02-08 13:23:17;Missing due to calibration or zero/span check;369.31070212765957
2023-02-08 13:25:57;2023-02-08 13:27:33;Missing due to calibration or zero/span check;246.0676705882353
2023-02-08 13:33:42;2023-02-08 13:33:43;Missing due to calibration or zero/span check;387.84950000000003
2023-02-08 13:39:47;2023-02-08 13:39:47;Missing due to calibration or zero/span check;365.502
2023-02-08 13:40:57;2023-02-08 13:43:57;Missing due to calibration or zero/span check;466.53146012269934
2023-02-08 13:45:57;2023-02-08 13:47:03;Missing due to calibration or zero/span check;503.61102439024387
2023-02-08 13:47:43;2023-02-08 13:47:43;Missing due to calibration or zero/span check;698.949
2023-02-08 13:47:52;2023-02-08 13:47:52;Missing due to calibration or zero/span check;638.338
2023-02-08 13:48:00;2023-02-08 13:48:01;Missing due to calibration or zero/span check;653.73
2023-02-08 13:50:57;2023-02-08 13:52:43;Missing due to calibration or zero/span check;466.04484210526317
2023-02-08 13:55:57;2023-02-08 13:58:41;Missing due to calibration or zero/span check;614.4704344262295
2023-02-08 14:00:57;2023-02-08 14:02:50;Missing due to calibration or zero/span check;278.6801326530612
2023-02-08 14:15:57;2023-02-08 14:17:19;Missing due to calibration or zero/span check;480.17783333333335
2023-02-08 14:20:57;2023-02-08 14:23:34;Missing due to calibration or zero/span check;519.4782166666666
2023-02-08 14:25:57;2023-02-08 14:27:32;Missing due to calibration or zero/span check;494.08438095238097
2023-02-08 14:30:57;2023-02-08 14:33:55;Missing due to calibration or zero/span check;460.15458208955226
2023-02-08 14:35:57;2023-02-08 14:37:47;Missing due to calibration or zero/span check;283.20829166666664
2023-02-08 14:50:57;2023-02-08 14:53:01;Missing due to calibration or zero/span check;475.95819626168225
2023-02-08 14:55:57;2023-02-08 14:57:04;Missing due to calibration or zero/span check;534.4012790697675
2023-02-08 15:00:57;2023-02-08 15:03:00;Missing due to calibration or zero/span check;479.8494867256637
2023-02-08 15:05:57;2023-02-08 15:08:41;Missing due to calibration or zero/span check;446.22503305785125
2023-02-08 15:10:57;2023-02-08 15:12:56;Missing due to calibration or zero/span check;270.1945922330097
2023-02-08 15:25:58;2023-02-08 15:28:16;Missing due to calibration or zero/span check;456.31007500000004
2023-02-08 15:30:58;2023-02-08 15:33:00;Missing due to calibration or zero/span check;529.4875656565656
2023-02-08 15:35:58;2023-02-08 15:37:41;Missing due to calibration or zero/span check;482.1259677419354
2023-02-08 15:40:58;2023-02-08 15:43:19;Missing due to calibration or zero/span check;439.9455483870968
2023-02-08 15:45:58;2023-02-08 15:48:05;Missing due to calibration or zero/span check;257.54529824561405
2023-02-08 16:00:58;2023-02-08 16:03:31;Missing due to calibration or zero/span check;453.9157810218978
2023-02-08 16:05:58;2023-02-08 16:08:32;Missing due to calibration or zero/span check;491.9973511450382
2023-02-08 16:10:58;2023-02-08 16:13:06;Missing due to calibration or zero/span check;445.36410256410255
2023-02-08 16:15:58;2023-02-08 16:18:18;Missing due to calibration or zero/span check;429.8160520833333
2023-02-08 16:20:58;2023-02-08 16:24:22;Missing due to calibration or zero/span check;227.53496354166668
2023-02-08 16:35:58;2023-02-08 16:38:56;Missing due to calibration or zero/span check;392.90340372670806
2023-02-08 16:40:58;2023-02-08 16:42:14;Missing due to calibration or zero/span check;423.08390243902437
2023-02-08 16:44:36;2023-02-08 16:44:36;Missing due to calibration or zero/span check;283.469
2023-02-08 16:45:58;2023-02-08 16:48:20;Missing due to calibration or zero/span check;400.4216488549618
2023-02-08 16:50:58;2023-02-08 16:53:41;Missing due to calibration or zero/span check;386.4009083333333
2023-02-08 16:55:58;2023-02-08 16:58:03;Missing due to calibration or zero/span check;242.7683125
2023-02-08 17:00:02;2023-02-08 17:00:42;Missing due to calibration or zero/span check;173.9881951219512
2023-02-08 17:10:15;2023-02-08 17:10:16;Missing due to calibration or zero/span check;320.42650000000003
2023-02-08 17:10:58;2023-02-08 17:13:40;Missing due to calibration or zero/span check;422.41828965517243
2023-02-08 17:15:58;2023-02-08 17:18:29;Missing due to calibration or zero/span check;388.262421875
2023-02-08 17:20:58;2023-02-08 17:23:37;Missing due to calibration or zero/span check;369.3930067114094
2023-02-08 17:25:58;2023-02-08 17:28:31;Missing due to calibration or zero/span check;369.11382653061224
2023-02-08 17:30:58;2023-02-08 17:33:01;Missing due to calibration or zero/span check;215.39132432432433
2023-02-08 17:45:58;2023-02-08 17:48:14;Missing due to calibration or zero/span check;360.9418739495798
2023-02-08 17:50:58;2023-02-08 17:52:04;Missing due to calibration or zero/span check;453.8209756097561
2023-02-08 17:55:58;2023-02-08 17:56:51;Missing due to calibration or zero/span check;409.3287906976744
2023-02-08 17:59:12;2023-02-08 17:59:12;Missing due to calibration or zero/span check;484.426
2023-02-08 18:00:02;2023-02-08 18:00:42;Missing due to calibration or zero/span check;407.20890243902437
2023-02-08 18:00:58;2023-02-08 18:03:32;Missing due to calibration or zero/span check;400.7658073394495
2023-02-08 18:05:58;2023-02-08 18:08:24;Missing due to calibration or zero/span check;270.60035338345864
2023-02-08 18:20:58;2023-02-08 18:22:39;Missing due to calibration or zero/span check;394.0276265060241
2023-02-08 18:25:58;2023-02-08 18:28:27;Missing due to calibration or zero/span check;431.03606976744186
2023-02-08 18:30:58;2023-02-08 18:33:01;Missing due to calibration or zero/span check;377.2224778761062
2023-02-08 18:35:58;2023-02-08 18:38:56;Missing due to calibration or zero/span check;364.51851851851853
2023-02-08 18:40:58;2023-02-08 18:43:10;Missing due to calibration or zero/span check;218.43893277310926
2023-02-08 18:55:58;2023-02-08 18:58:12;Missing due to calibration or zero/span check;384.5137913043479
2023-02-08 19:00:58;2023-02-08 19:03:50;Missing due to calibration or zero/span check;429.56751369863014
2023-02-08 19:05:58;2023-02-08 19:08:11;Missing due to calibration or zero/span check;387.000837398374
2023-02-08 19:10:58;2023-02-08 19:14:03;Missing due to calibration or zero/span check;364.32168382352944
2023-02-08 19:15:58;2023-02-08 19:18:45;Missing due to calibration or zero/span check;206.7853935483871
2023-02-08 19:30:58;2023-02-08 19:33:36;Missing due to calibration or zero/span check;390.1929064748201
2023-02-08 19:35:58;2023-02-08 19:39:15;Missing due to calibration or zero/span check;463.0976686390532
2023-02-08 19:40:58;2023-02-08 19:42:31;Missing due to calibration or zero/span check;409.3706144578313
2023-02-08 19:45:58;2023-02-08 19:49:29;Missing due to calibration or zero/span check;384.88335
2023-02-08 19:50:59;2023-02-08 19:54:38;Missing due to calibration or zero/span check;203.6353076923077
2023-02-08 20:05:59;2023-02-08 20:07:48;Missing due to calibration or zero/span check;355.70868181818184
2023-02-08 20:10:59;2023-02-08 20:13:30;Missing due to calibration or zero/span check;394.5240172413793
2023-02-08 20:15:59;2023-02-08 20:17:50;Missing due to calibration or zero/span check;370.99317
2023-02-08 20:20:59;2023-02-08 20:24:21;Missing due to calibration or zero/span check;343.5491858974359
2023-02-08 20:25:59;2023-02-08 20:27:59;Missing due to calibration or zero/span check;209.12269444444445
2023-02-08 20:40:59;2023-02-08 20:43:45;Missing due to calibration or zero/span check;360.9490337837838
2023-02-08 20:45:59;2023-02-08 20:48:52;Missing due to calibration or zero/span check;389.82149315068494
2023-02-08 20:50:59;2023-02-08 20:53:07;Missing due to calibration or zero/span check;382.43487288135594
2023-02-08 20:55:59;2023-02-08 20:58:56;Missing due to calibration or zero/span check;347.44315555555556
2023-02-08 21:00:59;2023-02-08 21:03:53;Missing due to calibration or zero/span check;180.16505
2023-02-08 21:15:59;2023-02-08 21:19:07;Missing due to calibration or zero/span check;307.6156390532544
2023-02-08 21:20:59;2023-02-08 21:23:53;Missing due to calibration or zero/span check;343.9033959731544
2023-02-08 21:25:59;2023-02-08 21:28:26;Missing due to calibration or zero/span check;322.3802720588235
2023-02-08 21:30:59;2023-02-08 21:34:02;Missing due to calibration or zero/span check;300.2301804511278
2023-02-08 21:35:59;2023-02-08 21:37:51;Missing due to calibration or zero/span check;187.55241
2023-02-08 21:50:59;2023-02-08 21:53:27;Missing due to calibration or zero/span check;329.7755118110236
2023-02-08 21:55:59;2023-02-08 21:57:31;Missing due to calibration or zero/span check;360.7574545454545
2023-02-08 22:00:02;2023-02-08 22:00:42;Missing due to calibration or zero/span check;323.95934146341466
2023-02-08 22:00:48;2023-02-08 22:00:48;Missing due to calibration or zero/span check;253.761
2023-02-08 22:00:59;2023-02-08 22:02:59;Missing due to calibration or zero/span check;315.2499908256881
2023-02-08 22:03:30;2023-02-08 22:03:30;Missing due to calibration or zero/span check;395.937
2023-02-08 22:05:59;2023-02-08 22:08:25;Missing due to calibration or zero/span check;309.25670103092784
2023-02-08 22:10:59;2023-02-08 22:12:55;Missing due to calibration or zero/span check;178.44440952380953
2023-02-08 22:25:59;2023-02-08 22:28:26;Missing due to calibration or zero/span check;285.80740625
2023-02-08 22:30:59;2023-02-08 22:32:57;Missing due to calibration or zero/span check;363.1157956989247
2023-02-08 22:33:42;2023-02-08 22:33:42;Missing due to calibration or zero/span check;540.378
2023-02-08 22:35:59;2023-02-08 22:37:28;Missing due to calibration or zero/span check;278.63649367088607
2023-02-08 22:40:59;2023-02-08 22:44:00;Missing due to calibration or zero/span check;290.4662076923077
2023-02-08 22:45:59;2023-02-08 22:48:47;Missing due to calibration or zero/span check;172.00196794871795
2023-02-08 23:01:00;2023-02-08 23:03:29;Missing due to calibration or zero/span check;261.0358538461538
2023-02-08 23:06:00;2023-02-08 23:08:09;Missing due to calibration or zero/span check;292.0905714285714
2023-02-08 23:11:00;2023-02-08 23:13:12;Missing due to calibration or zero/span check;266.7211147540983
2023-02-08 23:14:12;2023-02-08 23:14:12;Missing due to calibration or zero/span check;180.623
2023-02-08 23:16:00;2023-02-08 23:18:21;Missing due to calibration or zero/span check;272.2838764044944
2023-02-08 23:21:00;2023-02-08 23:23:40;Missing due to calibration or zero/span check;171.26431756756756
2023-02-08 23:36:00;2023-02-08 23:38:23;Missing due to calibration or zero/span check;255.49564
2023-02-08 23:41:00;2023-02-08 23:43:26;Missing due to calibration or zero/span check;280.09748412698417
2023-02-08 23:46:00;2023-02-08 23:48:27;Missing due to calibration or zero/span check;248.16796350364962
2023-02-08 23:50:38;2023-02-08 23:50:38;Missing due to calibration or zero/span check;173.06
2023-02-08 23:51:00;2023-02-08 23:53:48;Missing due to calibration or zero/span check;227.15488524590165
2023-02-08 23:56:00;2023-02-08 23:57:40;Missing due to calibration or zero/span check;161.11979775280898
2023-02-09 00:11:00;2023-02-09 00:13:42;Missing due to calibration or zero/span check;227.64304827586207
2023-02-09 00:15:37;2023-02-09 00:15:37;Missing due to calibration or zero/span check;141.239
2023-02-09 00:16:00;2023-02-09 00:17:40;Missing due to calibration or zero/span check;245.73653333333334
2023-02-09 00:21:00;2023-02-09 00:22:15;Missing due to calibration or zero/span check;234.3720923076923
2023-02-09 00:26:00;2023-02-09 00:29:17;Missing due to calibration or zero/span check;228.29064285714284
2023-02-09 00:31:00;2023-02-09 00:32:53;Missing due to calibration or zero/span check;164.8092427184466
2023-02-09 00:46:00;2023-02-09 00:47:45;Missing due to calibration or zero/span check;241.28952272727273
2023-02-09 00:48:49;2023-02-09 00:48:49;Missing due to calibration or zero/span check;353.209
2023-02-09 00:51:00;2023-02-09 00:53:28;Missing due to calibration or zero/span check;236.86471653543308
2023-02-09 00:56:00;2023-02-09 00:58:36;Missing due to calibration or zero/span check;211.96858219178083
2023-02-09 01:01:00;2023-02-09 01:03:24;Missing due to calibration or zero/span check;201.64815151515154
2023-02-09 01:06:00;2023-02-09 01:07:40;Missing due to calibration or zero/span check;155.31354444444446
2023-02-09 01:21:00;2023-02-09 01:23:32;Missing due to calibration or zero/span check;255.4773984962406
2023-02-09 01:26:00;2023-02-09 01:28:56;Missing due to calibration or zero/span check;234.6732364864865
2023-02-09 01:31:00;2023-02-09 01:32:38;Missing due to calibration or zero/span check;224.69359090909091
2023-02-09 01:36:00;2023-02-09 01:39:01;Missing due to calibration or zero/span check;219.4131603053435
2023-02-09 01:41:00;2023-02-09 01:42:55;Missing due to calibration or zero/span check;155.01638461538462
2023-02-09 01:56:01;2023-02-09 01:57:52;Missing due to calibration or zero/span check;248.95052127659574
2023-02-09 02:01:01;2023-02-09 02:03:00;Missing due to calibration or zero/span check;274.30857575757574
2023-02-09 02:05:36;2023-02-09 02:05:36;Missing due to calibration or zero/span check;335.24
2023-02-09 02:06:01;2023-02-09 02:07:16;Missing due to calibration or zero/span check;274.279046875
2023-02-09 02:11:01;2023-02-09 02:13:59;Missing due to calibration or zero/span check;270.90495454545453
2023-02-09 02:16:01;2023-02-09 02:17:34;Missing due to calibration or zero/span check;195.56748780487806
2023-02-09 02:31:01;2023-02-09 02:32:30;Missing due to calibration or zero/span check;291.678375
2023-02-09 02:36:01;2023-02-09 02:37:56;Missing due to calibration or zero/span check;321.7053370786517
2023-02-09 02:41:01;2023-02-09 02:42:14;Missing due to calibration or zero/span check;306.0881111111111
2023-02-09 02:46:01;2023-02-09 02:49:09;Missing due to calibration or zero/span check;293.97292
2023-02-09 02:51:01;2023-02-09 02:52:59;Missing due to calibration or zero/span check;211.12545192307692
2023-02-09 03:06:01;2023-02-09 03:08:26;Missing due to calibration or zero/span check;307.16425984251964
2023-02-09 03:11:01;2023-02-09 03:13:31;Missing due to calibration or zero/span check;334.1806666666667
2023-02-09 03:16:01;2023-02-09 03:17:49;Missing due to calibration or zero/span check;310.2109489795918
2023-02-09 03:21:01;2023-02-09 03:23:53;Missing due to calibration or zero/span check;286.7241935483871
2023-02-09 03:26:01;2023-02-09 03:27:13;Missing due to calibration or zero/span check;211.0537
2023-02-09 03:41:01;2023-02-09 03:43:20;Missing due to calibration or zero/span check;284.39425409836065
2023-02-09 03:46:01;2023-02-09 03:48:22;Missing due to calibration or zero/span check;338.4088842975207
2023-02-09 03:50:25;2023-02-09 03:50:25;Missing due to calibration or zero/span check;207.02
2023-02-09 03:51:01;2023-02-09 03:53:00;Missing due to calibration or zero/span check;296.2966146788991
2023-02-09 03:56:01;2023-02-09 03:58:24;Missing due to calibration or zero/span check;287.48554
2023-02-09 04:01:01;2023-02-09 04:02:18;Missing due to calibration or zero/span check;215.21453846153847
2023-02-09 04:16:01;2023-02-09 04:18:32;Missing due to calibration or zero/span check;273.7362330827068
2023-02-09 04:21:01;2023-02-09 04:22:35;Missing due to calibration or zero/span check;320.74946376811596
2023-02-09 04:26:01;2023-02-09 04:28:10;Missing due to calibration or zero/span check;274.1717711864407
2023-02-09 04:31:01;2023-02-09 04:33:26;Missing due to calibration or zero/span check;245.8813846153846
2023-02-09 04:36:01;2023-02-09 04:37:32;Missing due to calibration or zero/span check;172.1847625
2023-02-09 04:51:01;2023-02-09 04:53:09;Missing due to calibration or zero/span check;233.07167567567566
2023-02-09 04:56:01;2023-02-09 04:57:36;Missing due to calibration or zero/span check;275.2950943396226
2023-02-09 05:00:41;2023-02-09 05:00:41;Missing due to calibration or zero/span check;374.471
2023-02-09 05:01:01;2023-02-09 05:02:51;Missing due to calibration or zero/span check;257.0469494949495
2023-02-09 05:06:01;2023-02-09 05:08:21;Missing due to calibration or zero/span check;243.90813684210528
2023-02-09 05:11:01;2023-02-09 05:12:04;Missing due to calibration or zero/span check;194.95507547169814
2023-02-09 05:12:45;2023-02-09 05:12:45;Missing due to calibration or zero/span check;333.607
2023-02-09 05:26:02;2023-02-09 05:27:55;Missing due to calibration or zero/span check;269.51642553191493
2023-02-09 05:31:02;2023-02-09 05:33:26;Missing due to calibration or zero/span check;291.1572608695652
2023-02-09 05:36:02;2023-02-09 05:37:53;Missing due to calibration or zero/span check;255.06091089108912
2023-02-09 05:41:02;2023-02-09 05:43:31;Missing due to calibration or zero/span check;232.2770392156863
2023-02-09 05:44:37;2023-02-09 05:44:37;Missing due to calibration or zero/span check;329.557
2023-02-09 05:46:02;2023-02-09 05:46:57;Missing due to calibration or zero/span check;184.13873170731708
2023-02-09 06:01:02;2023-02-09 06:03:11;Missing due to calibration or zero/span check;243.76749999999998
2023-02-09 06:05:41;2023-02-09 06:05:41;Missing due to calibration or zero/span check;368.369
2023-02-09 06:06:02;2023-02-09 06:08:08;Missing due to calibration or zero/span check;260.71726470588237
2023-02-09 06:08:45;2023-02-09 06:08:45;Missing due to calibration or zero/span check;338.158
2023-02-09 06:11:02;2023-02-09 06:12:11;Missing due to calibration or zero/span check;239.5071186440678
2023-02-09 06:16:02;2023-02-09 06:17:54;Missing due to calibration or zero/span check;220.8135593220339
2023-02-09 06:21:02;2023-02-09 06:22:19;Missing due to calibration or zero/span check;164.81921875
2023-02-09 06:36:02;2023-02-09 06:38:24;Missing due to calibration or zero/span check;223.16182926829268
2023-02-09 06:41:02;2023-02-09 06:43:25;Missing due to calibration or zero/span check;244.5284336283186
2023-02-09 06:46:02;2023-02-09 06:47:55;Missing due to calibration or zero/span check;214.59758252427184
2023-02-09 06:49:02;2023-02-09 06:49:02;Missing due to calibration or zero/span check;304.617
2023-02-09 06:51:02;2023-02-09 06:54:02;Missing due to calibration or zero/span check;198.61331297709924
2023-02-09 06:56:02;2023-02-09 06:57:46;Missing due to calibration or zero/span check;125.24485714285713
2023-02-09 07:02:32;2023-02-09 07:02:32;Missing due to calibration or zero/span check;208.951
2023-02-09 07:11:02;2023-02-09 07:12:35;Missing due to calibration or zero/span check;191.50531168831168
2023-02-09 07:16:02;2023-02-09 07:17:30;Missing due to calibration or zero/span check;202.85935294117647
2023-02-09 07:19:11;2023-02-09 07:19:11;Missing due to calibration or zero/span check;295.806
2023-02-09 07:19:13;2023-02-09 07:19:13;Missing due to calibration or zero/span check;292.32
2023-02-09 07:21:02;2023-02-09 07:22:50;Missing due to calibration or zero/span check;178.31989690721647
2023-02-09 07:26:02;2023-02-09 07:28:00;Missing due to calibration or zero/span check;189.82393150684933
2023-02-09 07:31:02;2023-02-09 07:33:20;Missing due to calibration or zero/span check;122.66192307692307
2023-02-09 07:46:02;2023-02-09 07:48:15;Missing due to calibration or zero/span check;168.74361403508772
2023-02-09 07:49:53;2023-02-09 07:49:53;Missing due to calibration or zero/span check;237.429
2023-02-09 07:51:02;2023-02-09 07:53:51;Missing due to calibration or zero/span check;198.28609722222222
2023-02-09 07:56:02;2023-02-09 07:57:33;Missing due to calibration or zero/span check;180.452325
2023-02-09 07:58:12;2023-02-09 07:58:12;Missing due to calibration or zero/span check;277.58
2023-02-09 08:01:02;2023-02-09 08:03:17;Missing due to calibration or zero/span check;178.5750618556701
2023-02-09 08:06:02;2023-02-09 08:07:38;Missing due to calibration or zero/span check;114.47007142857144
2023-02-09 08:11:55;2023-02-09 08:11:55;Missing due to calibration or zero/span check;203.082
2023-02-09 08:12:50;2023-02-09 08:12:50;Missing due to calibration or zero/span check;207.4
2023-02-09 08:21:02;2023-02-09 08:23:02;Missing due to calibration or zero/span check;173.04686999999998
2023-02-09 08:26:02;2023-02-09 08:28:38;Missing due to calibration or zero/span check;205.089203125
2023-02-09 08:31:03;2023-02-09 08:32:03;Missing due to calibration or zero/span check;194.32056
2023-02-09 08:34:37;2023-02-09 08:34:38;Missing due to calibration or zero/span check;252.3595
2023-02-09 08:36:03;2023-02-09 08:38:35;Missing due to calibration or zero/span check;187.11657142857143
2023-02-09 08:41:03;2023-02-09 08:43:18;Missing due to calibration or zero/span check;124.60364516129033
2023-02-09 08:44:33;2023-02-09 08:44:33;Missing due to calibration or zero/span check;198.643
2023-02-09 08:47:21;2023-02-09 08:47:21;Missing due to calibration or zero/span check;201.683
2023-02-09 08:56:03;2023-02-09 08:57:50;Missing due to calibration or zero/span check;185.19043333333332
2023-02-09 09:00:59;2023-02-09 09:00:59;Missing due to calibration or zero/span check;250.326
2023-02-09 09:01:03;2023-02-09 09:03:13;Missing due to calibration or zero/span check;217.1722110091743
2023-02-09 09:06:03;2023-02-09 09:08:02;Missing due to calibration or zero/span check;197.18174311926606
2023-02-09 09:09:47;2023-02-09 09:09:47;Missing due to calibration or zero/span check;289.298
2023-02-09 09:11:03;2023-02-09 09:14:14;Missing due to calibration or zero/span check;176.63907482993196
2023-02-09 09:16:03;2023-02-09 09:17:38;Missing due to calibration or zero/span check;113.25007228915662
2023-02-09 09:23:12;2023-02-09 09:23:12;Missing due to calibration or zero/span check;179.26
2023-02-09 09:31:03;2023-02-09 09:34:19;Missing due to calibration or zero/span check;165.34874444444446
2023-02-09 09:36:03;2023-02-09 09:38:11;Missing due to calibration or zero/span check;181.14104950495047
2023-02-09 09:38:33;2023-02-09 09:38:33;Missing due to calibration or zero/span check;102.446
2023-02-09 09:41:03;2023-02-09 09:42:47;Missing due to calibration or zero/span check;158.283085106383
2023-02-09 09:46:03;2023-02-09 09:49:06;Missing due to calibration or zero/span check;154.48425
2023-02-09 09:51:03;2023-02-09 09:52:30;Missing due to calibration or zero/span check;92.65322666666667
2023-02-09 09:59:11;2023-02-09 09:59:11;Missing due to calibration or zero/span check;142.649
2023-02-09 10:03:45;2023-02-09 10:03:45;Missing due to calibration or zero/span check;146.577
2023-02-09 10:05:58;2023-02-09 10:05:58;Missing due to calibration or zero/span check;140.927
2023-02-09 10:06:03;2023-02-09 10:08:46;Missing due to calibration or zero/span check;227.00326573426574
2023-02-09 10:11:03;2023-02-09 10:13:00;Missing due to calibration or zero/span check;286.3255952380952
2023-02-09 10:13:37;2023-02-09 10:13:37;Missing due to calibration or zero/span check;189.28
2023-02-09 10:16:03;2023-02-09 10:17:50;Missing due to calibration or zero/span check;264.54017525773196
2023-02-09 10:21:03;2023-02-09 10:23:48;Missing due to calibration or zero/span check;240.25344537815127
2023-02-09 10:26:03;2023-02-09 10:27:46;Missing due to calibration or zero/span check;140.88266292134833
2023-02-09 10:41:03;2023-02-09 10:43:42;Missing due to calibration or zero/span check;268.12174647887326
2023-02-09 10:46:03;2023-02-09 10:48:46;Missing due to calibration or zero/span check;336.4128787878788
2023-02-09 10:49:00;2023-02-09 10:49:00;Missing due to calibration or zero/span check;242.083
2023-02-09 10:51:03;2023-02-09 10:53:08;Missing due to calibration or zero/span check;317.5678070175439
2023-02-09 10:56:03;2023-02-09 10:58:50;Missing due to calibration or zero/span check;289.024041322314
2023-02-09 11:01:03;2023-02-09 11:03:01;Missing due to calibration or zero/span check;167.85909523809525
2023-02-09 11:16:03;2023-02-09 11:18:04;Missing due to calibration or zero/span check;329.3379047619048
2023-02-09 11:21:03;2023-02-09 11:23:25;Missing due to calibration or zero/span check;395.87978688524595
2023-02-09 11:26:03;2023-02-09 11:27:27;Missing due to calibration or zero/span check;363.42147297297294
2023-02-09 11:28:32;2023-02-09 11:28:32;Missing due to calibration or zero/span check;473.457
2023-02-09 11:31:03;2023-02-09 11:33:40;Missing due to calibration or zero/span check;333.9817876106195
2023-02-09 11:36:03;2023-02-09 11:38:14;Missing due to calibration or zero/span check;183.30388333333335
2023-02-09 11:51:03;2023-02-09 11:53:27;Missing due to calibration or zero/span check;344.05478125
2023-02-09 11:56:03;2023-02-09 11:58:28;Missing due to calibration or zero/span check;391.2116694915254
2023-02-09 12:01:04;2023-02-09 12:03:02;Missing due to calibration or zero/span check;362.3587962962963
2023-02-09 12:06:04;2023-02-09 12:08:49;Missing due to calibration or zero/span check;322.5110695652174
2023-02-09 12:11:04;2023-02-09 12:12:54;Missing due to calibration or zero/span check;188.9430202020202
2023-02-09 12:23:31;2023-02-09 12:23:31;Missing due to calibration or zero/span check;294.094
2023-02-09 12:26:04;2023-02-09 12:28:28;Missing due to calibration or zero/span check;337.7397265625
2023-02-09 12:31:04;2023-02-09 12:33:41;Missing due to calibration or zero/span check;392.46307751937985
2023-02-09 12:36:04;2023-02-09 12:37:41;Missing due to calibration or zero/span check;363.8124482758621
2023-02-09 12:41:04;2023-02-09 12:43:45;Missing due to calibration or zero/span check;324.4351217391304
2023-02-09 12:46:04;2023-02-09 12:48:03;Missing due to calibration or zero/span check;191.8151743119266
2023-02-09 12:50:16;2023-02-09 12:50:16;Missing due to calibration or zero/span check;278.758
2023-02-09 13:01:04;2023-02-09 13:04:18;Missing due to calibration or zero/span check;236.99011046511626
2023-02-09 13:06:04;2023-02-09 13:09:08;Missing due to calibration or zero/span check;245.34812413793105
2023-02-09 13:11:04;2023-02-09 13:12:47;Missing due to calibration or zero/span check;226.81782795698925
2023-02-09 13:15:11;2023-02-09 13:15:11;Missing due to calibration or zero/span check;141.564
2023-02-09 13:16:04;2023-02-09 13:18:46;Missing due to calibration or zero/span check;208.84961344537814
2023-02-09 13:21:04;2023-02-09 13:22:36;Missing due to calibration or zero/span check;140.8391
2023-02-09 13:36:04;2023-02-09 13:38:36;Missing due to calibration or zero/span check;219.15135074626866
2023-02-09 13:41:04;2023-02-09 13:43:27;Missing due to calibration or zero/span check;241.13914406779662
2023-02-09 13:46:04;2023-02-09 13:47:51;Missing due to calibration or zero/span check;228.68006185567012
2023-02-09 13:51:04;2023-02-09 13:53:29;Missing due to calibration or zero/span check;217.52742990654207
2023-02-09 13:56:04;2023-02-09 13:57:56;Missing due to calibration or zero/span check;151.39436734693876
2023-02-09 14:11:04;2023-02-09 14:13:21;Missing due to calibration or zero/span check;211.47192307692308
2023-02-09 14:16:04;2023-02-09 14:18:51;Missing due to calibration or zero/span check;214.2117205882353
2023-02-09 14:21:04;2023-02-09 14:22:44;Missing due to calibration or zero/span check;175.21583333333334
2023-02-09 14:24:07;2023-02-09 14:24:07;Missing due to calibration or zero/span check;270.818
2023-02-09 14:26:04;2023-02-09 14:28:42;Missing due to calibration or zero/span check;162.76632727272727
2023-02-09 14:31:04;2023-02-09 14:32:10;Missing due to calibration or zero/span check;133.78894339622641
2023-02-09 14:42:39;2023-02-09 14:42:39;Missing due to calibration or zero/span check;234.42
