datetime,pollution_flag,ccn_flag,ccn_sursaturation,ccn_conc
2023-02-01 07:43:14,0.0,0.0,0.1,153.588
2023-02-01 07:43:15,0.0,0.0,0.1,151.489
2023-02-01 07:43:16,0.0,0.0,0.1,175.133
2023-02-01 07:43:17,0.0,0.0,0.1,176.007
2023-02-01 07:43:18,0.0,0.0,0.1,191.981
2023-02-01 07:43:19,0.0,0.0,0.1,204.692
2023-02-01 07:43:20,0.0,0.0,0.1,196.104
2023-02-01 07:43:21,0.0,0.0,0.1,131.641
2023-02-01 07:43:22,0.0,0.0,0.1,122.81
2023-02-01 07:43:23,0.0,0.0,0.1,130.256
2023-02-01 07:43:24,0.0,0.0,0.1,87.121
2023-02-01 07:43:25,0.0,0.0,0.1,117.869
2023-02-01 07:43:26,0.0,0.0,0.1,162.859
2023-02-01 07:43:27,0.0,0.0,0.1,163.532
2023-02-01 07:43:28,0.0,0.0,0.1,237.231
2023-02-01 07:43:29,0.0,0.0,0.1,210.077
2023-02-01 07:43:30,0.0,0.0,0.1,181.773
2023-02-01 07:43:31,0.0,0.0,0.1,158.066
2023-02-01 07:43:32,0.0,0.0,0.1,127.193
2023-02-01 07:43:33,0.0,0.0,0.1,115.042
2023-02-01 07:43:34,0.0,0.0,0.1,134.518
2023-02-01 07:43:35,0.0,0.0,0.1,119.888
2023-02-01 07:43:36,0.0,0.0,0.1,133.097
2023-02-01 07:43:37,0.0,0.0,0.1,126.605
2023-02-01 07:43:38,0.0,0.0,0.1,176.267
2023-02-01 07:43:39,0.0,0.0,0.1,168.672
2023-02-01 07:43:40,0.0,0.0,0.1,160.619
2023-02-01 07:43:41,0.0,0.0,0.1,161.477
2023-02-01 07:43:42,0.0,0.0,0.1,193.6
2023-02-01 07:43:43,0.0,0.0,0.1,162.293
2023-02-01 07:43:44,0.0,0.0,0.1,192.079
2023-02-01 07:43:45,0.0,0.0,0.1,152.275
2023-02-01 07:43:46,0.0,0.0,0.1,125.482
2023-02-01 07:43:47,0.0,0.0,0.1,142.335
2023-02-01 07:43:48,0.0,0.0,0.1,129.409
2023-02-01 07:43:49,0.0,0.0,0.1,96.873
2023-02-01 07:43:50,0.0,0.0,0.1,123.852
2023-02-01 07:43:51,0.0,0.0,0.1,115.895
2023-02-01 07:43:52,0.0,0.0,0.1,131.109
2023-02-01 07:43:53,0.0,0.0,0.1,124.272
2023-02-01 07:43:54,0.0,0.0,0.1,147.285
2023-02-01 07:43:55,0.0,0.0,0.1,166.734
2023-02-01 07:43:56,0.0,0.0,0.1,166.942
2023-02-01 07:43:57,0.0,0.0,0.1,172.779
2023-02-01 07:43:58,0.0,0.0,0.1,185.412
2023-02-01 07:43:59,0.0,0.0,0.1,149.626
2023-02-01 07:44:00,0.0,0.0,0.1,85.362
2023-02-01 07:44:01,0.0,0.0,0.1,127.511
2023-02-01 07:44:02,0.0,0.0,0.1,143.396
2023-02-01 07:44:03,0.0,0.0,0.1,134.635
2023-02-01 07:44:04,0.0,0.0,0.1,119.644
2023-02-01 07:44:05,0.0,0.0,0.1,140.733
2023-02-01 07:44:06,0.0,0.0,0.1,139.352
2023-02-01 07:44:07,0.0,0.0,0.1,153.674
2023-02-01 07:44:08,0.0,0.0,0.1,181.434
2023-02-01 07:44:09,0.0,0.0,0.1,187.608
2023-02-01 07:44:10,0.0,0.0,0.1,160.108
2023-02-01 07:44:11,0.0,0.0,0.1,130.503
2023-02-01 07:44:12,0.0,0.0,0.1,95.585
2023-02-01 07:44:13,0.0,0.0,0.1,110.211
2023-02-01 07:44:14,0.0,0.0,0.1,149.78
2023-02-01 07:44:15,0.0,0.0,0.1,112.672
2023-02-01 07:44:16,0.0,0.0,0.1,148.503
2023-02-01 07:44:17,0.0,0.0,0.1,140.273
2023-02-01 07:44:18,0.0,0.0,0.1,129.501
2023-02-01 07:44:19,0.0,0.0,0.1,142.025
2023-02-01 07:44:20,0.0,0.0,0.1,124.069
2023-02-01 07:44:21,0.0,0.0,0.1,135.583
2023-02-01 07:44:22,0.0,0.0,0.1,156.759
2023-02-01 07:44:23,0.0,0.0,0.1,105.026
2023-02-01 07:44:24,0.0,0.0,0.1,131.93
2023-02-01 07:44:25,0.0,0.0,0.1,101.237
2023-02-01 07:44:26,0.0,0.0,0.1,117.534
2023-02-01 07:44:27,0.0,0.0,0.1,124.206
2023-02-01 07:44:28,0.0,0.0,0.1,127.177
2023-02-01 07:44:29,0.0,0.0,0.1,147.049
2023-02-01 07:44:30,0.0,0.0,0.1,165.356
2023-02-01 07:44:31,0.0,0.0,0.1,157.677
2023-02-01 07:44:32,0.0,0.0,0.1,170.466
2023-02-01 07:44:33,0.0,0.0,0.1,165.415
2023-02-01 07:44:34,0.0,0.0,0.1,105.088
2023-02-01 07:44:35,0.0,0.0,0.1,106.253
2023-02-01 07:44:36,0.0,0.0,0.1,93.123
2023-02-01 07:44:37,0.0,0.0,0.1,115.017
2023-02-01 07:44:38,0.0,0.0,0.1,129.304
2023-02-01 07:44:39,0.0,0.0,0.1,164.685
2023-02-01 07:44:40,0.0,0.0,0.1,141.487
2023-02-01 07:44:41,0.0,0.0,0.1,157.823
2023-02-01 07:44:42,0.0,0.0,0.1,174.303
2023-02-01 07:44:43,0.0,0.0,0.1,151.953
2023-02-01 07:44:44,0.0,0.0,0.1,176.094
2023-02-01 07:44:45,0.0,0.0,0.1,175.841
2023-02-01 07:44:46,0.0,0.0,0.1,155.477
2023-02-01 07:44:47,0.0,0.0,0.1,118.331
2023-02-01 07:44:48,0.0,0.0,0.1,111.031
2023-02-01 07:44:49,0.0,0.0,0.1,108.667
2023-02-01 07:44:50,0.0,0.0,0.1,134.35
2023-02-01 07:44:51,0.0,0.0,0.1,141.764
2023-02-01 07:44:52,0.0,0.0,0.1,138.925
2023-02-01 07:44:53,0.0,0.0,0.1,160.692
2023-02-01 07:44:54,0.0,0.0,0.1,169.757
2023-02-01 07:44:55,0.0,0.0,0.1,194.412
2023-02-01 07:44:56,0.0,0.0,0.1,132.228
2023-02-01 07:44:57,0.0,0.0,0.1,138.72
2023-02-01 07:44:58,0.0,0.0,0.1,117.417
2023-02-01 07:44:59,0.0,0.0,0.1,123.309
2023-02-01 07:45:00,0.0,0.0,0.1,110.803
2023-02-01 07:45:01,0.0,0.0,0.1,111.755
2023-02-01 07:45:02,0.0,0.0,0.1,153.988
2023-02-01 07:45:03,0.0,0.0,0.1,189.482
2023-02-01 07:45:04,0.0,0.0,0.1,190.679
2023-02-01 07:45:05,0.0,0.0,0.1,200.361
2023-02-01 07:45:06,0.0,0.0,0.1,182.999
2023-02-01 07:45:07,0.0,0.0,0.1,158.23
2023-02-01 07:45:08,0.0,0.0,0.1,150.663
2023-02-01 07:45:09,0.0,0.0,0.1,152.024
2023-02-01 07:45:10,0.0,0.0,0.1,90.468
2023-02-01 07:45:11,0.0,0.0,0.1,109.112
2023-02-01 07:45:12,0.0,0.0,0.1,100.681
2023-02-01 07:45:13,0.0,0.0,0.1,133.193
2023-02-01 07:45:14,0.0,0.0,0.1,157.066
2023-02-01 07:45:15,0.0,0.0,0.1,165.468
2023-02-01 07:45:16,0.0,0.0,0.1,180.108
2023-02-01 07:45:17,0.0,0.0,0.1,144.201
2023-02-01 07:45:18,0.0,0.0,0.1,114.593
2023-02-01 07:45:19,0.0,0.0,0.1,129.092
2023-02-01 07:45:20,0.0,0.0,0.1,148.827
2023-02-01 07:45:21,0.0,0.0,0.1,142.545
2023-02-01 07:45:22,0.0,0.0,0.1,176.024
2023-02-01 07:45:23,0.0,0.0,0.1,156.935
2023-02-01 07:45:24,0.0,0.0,0.1,128.735
2023-02-01 07:45:25,0.0,0.0,0.1,170.942
2023-02-01 07:45:26,0.0,0.0,0.1,150.159
2023-02-01 07:45:27,0.0,0.0,0.1,114.543
2023-02-01 07:45:28,0.0,0.0,0.1,87.513
2023-02-01 07:45:29,0.0,0.0,0.1,118.325
2023-02-01 07:45:30,0.0,0.0,0.1,124.699
2023-02-01 07:45:31,0.0,0.0,0.1,131.459
2023-02-01 07:45:32,0.0,0.0,0.1,138.014
2023-02-01 07:45:33,0.0,0.0,0.1,100.358
2023-02-01 07:45:34,0.0,0.0,0.1,155.178
2023-02-01 07:45:35,0.0,0.0,0.1,172.76
2023-02-01 07:45:36,0.0,0.0,0.1,187.107
2023-02-01 07:45:37,0.0,0.0,0.1,175.177
2023-02-01 07:45:38,0.0,0.0,0.1,118.73
2023-02-01 07:45:39,0.0,0.0,0.1,145.662
2023-02-01 07:45:40,0.0,0.0,0.1,108.026
2023-02-01 07:45:41,0.0,0.0,0.1,110.048
2023-02-01 07:45:42,0.0,0.0,0.1,133.742
2023-02-01 07:45:43,0.0,0.0,0.1,167.955
2023-02-01 07:45:44,0.0,0.0,0.1,168.577
2023-02-01 07:45:45,0.0,0.0,0.1,137.847
2023-02-01 07:45:46,0.0,0.0,0.1,179.992
2023-02-01 07:45:47,0.0,0.0,0.1,170.539
2023-02-01 07:45:48,0.0,0.0,0.1,180.803
2023-02-01 07:45:49,0.0,0.0,0.1,186.325
2023-02-01 07:45:50,0.0,0.0,0.1,171.62
2023-02-01 07:45:51,0.0,0.0,0.1,126.357
2023-02-01 07:45:52,0.0,0.0,0.1,154.571
2023-02-01 07:45:53,0.0,0.0,0.1,140.509
2023-02-01 07:45:54,0.0,0.0,0.1,110.885
2023-02-01 07:45:55,0.0,0.0,0.1,142.877
2023-02-01 07:45:56,0.0,0.0,0.1,159.681
2023-02-01 07:45:57,0.0,0.0,0.1,115.913
2023-02-01 07:45:58,0.0,0.0,0.1,126.71
2023-02-01 07:45:59,0.0,0.0,0.1,117.191
2023-02-01 07:46:00,0.0,0.0,0.1,137.364
2023-02-01 07:46:01,0.0,0.0,0.1,152.699
2023-02-01 07:46:02,0.0,0.0,0.1,176.942
2023-02-01 07:46:03,0.0,0.0,0.1,137.738
2023-02-01 07:46:04,0.0,0.0,0.1,88.338
2023-02-01 07:46:05,0.0,0.0,0.1,98.388
2023-02-01 07:46:06,0.0,0.0,0.1,104.556
2023-02-01 07:46:07,0.0,0.0,0.1,149.937
2023-02-01 07:46:08,0.0,0.0,0.1,186.27
2023-02-01 07:46:09,0.0,0.0,0.1,158.292
2023-02-01 07:46:10,0.0,0.0,0.1,130.48
2023-02-01 07:46:11,0.0,0.0,0.1,105.428
2023-02-01 07:46:12,0.0,0.0,0.1,79.546
2023-02-01 07:46:13,0.0,0.0,0.1,114.041
2023-02-01 07:46:14,0.0,0.0,0.1,129.033
2023-02-01 07:46:15,0.0,0.0,0.1,115.045
2023-02-01 07:46:16,0.0,0.0,0.1,148.681
2023-02-01 07:46:17,0.0,0.0,0.1,127.948
2023-02-01 07:46:18,0.0,0.0,0.1,166.73
2023-02-01 07:46:19,0.0,0.0,0.1,143.378
2023-02-01 07:46:20,0.0,0.0,0.1,149.659
2023-02-01 07:46:21,0.0,0.0,0.1,145.488
2023-02-01 07:46:22,0.0,0.0,0.1,142.607
2023-02-01 07:46:23,0.0,0.0,0.1,127.081
2023-02-01 07:46:24,0.0,0.0,0.1,108.048
2023-02-01 07:46:25,0.0,0.0,0.1,86.374
2023-02-01 07:46:26,0.0,0.0,0.1,79.844
2023-02-01 07:46:27,0.0,0.0,0.1,96.443
2023-02-01 07:46:28,0.0,0.0,0.1,116.757
2023-02-01 07:46:29,0.0,0.0,0.1,138.012
2023-02-01 07:46:30,0.0,0.0,0.1,159.277
2023-02-01 07:46:31,0.0,0.0,0.1,134.674
2023-02-01 07:46:32,0.0,0.0,0.1,154.463
2023-02-01 07:46:33,0.0,0.0,0.1,157.01
2023-02-01 07:46:34,0.0,0.0,0.1,171.277
2023-02-01 07:46:35,0.0,0.0,0.1,158.386
2023-02-01 07:46:36,0.0,0.0,0.1,143.069
2023-02-01 07:46:37,0.0,0.0,0.1,144.958
2023-02-01 07:46:38,0.0,0.0,0.1,109.114
2023-02-01 07:46:39,0.0,0.0,0.1,185.295
2023-02-01 07:46:40,0.0,0.0,0.1,164.12
2023-02-01 07:46:41,0.0,0.0,0.1,154.693
2023-02-01 07:46:42,0.0,0.0,0.1,133.177
2023-02-01 07:46:43,0.0,0.0,0.1,128.686
2023-02-01 07:46:44,0.0,0.0,0.1,160.241
2023-02-01 07:46:45,0.0,0.0,0.1,180.879
2023-02-01 07:46:46,0.0,0.0,0.1,157.447
2023-02-01 07:46:47,0.0,0.0,0.1,138.151
2023-02-01 07:46:48,0.0,0.0,0.1,162.847
2023-02-01 07:46:49,0.0,0.0,0.1,132.962
2023-02-01 07:46:50,0.0,0.0,0.1,185.783
2023-02-01 07:46:51,0.0,0.0,0.1,167.015
2023-02-01 07:46:52,0.0,0.0,0.1,121.223
2023-02-01 07:46:53,0.0,0.0,0.1,94.546
2023-02-01 07:46:54,0.0,0.0,0.1,75.757
2023-02-01 07:46:55,0.0,0.0,0.1,133.685
2023-02-01 07:46:56,0.0,0.0,0.1,118.265
2023-02-01 07:46:57,0.0,0.0,0.1,113.127
2023-02-01 07:46:58,0.0,0.0,0.1,111.218
2023-02-01 07:46:59,0.0,0.0,0.1,90.943
2023-02-01 07:47:00,0.0,0.0,0.1,102.621
2023-02-01 07:47:01,0.0,0.0,0.1,125.76
2023-02-01 07:47:02,0.0,0.0,0.1,112.163
2023-02-01 07:47:03,0.0,0.0,0.1,70.293
2023-02-01 07:47:04,0.0,0.0,0.1,111.468
2023-02-01 07:47:05,0.0,0.0,0.1,126.665
2023-02-01 07:47:06,0.0,0.0,0.1,186.704
2023-02-01 07:47:07,0.0,0.0,0.1,179.244
2023-02-01 07:47:08,0.0,0.0,0.1,144.457
2023-02-01 07:47:09,0.0,0.0,0.1,157.328
2023-02-01 07:47:10,0.0,0.0,0.1,104.251
2023-02-01 07:47:11,0.0,0.0,0.1,114.531
2023-02-01 07:47:12,0.0,0.0,0.1,109.89
2023-02-01 07:47:13,0.0,0.0,0.1,122.756
2023-02-01 07:47:14,0.0,0.0,0.1,94.225
2023-02-01 07:47:15,0.0,0.0,0.1,84.716
2023-02-01 07:47:16,0.0,0.0,0.1,113.79
2023-02-01 07:47:17,0.0,0.0,0.1,136.482
2023-02-01 07:47:18,0.0,0.0,0.1,160.365
2023-02-01 07:47:19,0.0,0.0,0.1,178.613
2023-02-01 07:47:20,0.0,0.0,0.1,143.655
2023-02-01 07:47:21,0.0,0.0,0.1,203.051
2023-02-01 07:47:22,0.0,0.0,0.1,188.849
2023-02-01 07:47:23,0.0,0.0,0.1,201.281
2023-02-01 07:47:24,0.0,0.0,0.1,196.474
2023-02-01 07:47:25,0.0,0.0,0.1,131.716
2023-02-01 07:47:26,0.0,0.0,0.1,123.267
2023-02-01 07:47:27,0.0,0.0,0.1,114.497
2023-02-01 07:47:28,0.0,0.0,0.1,79.649
2023-02-01 07:47:29,0.0,0.0,0.1,94.606
2023-02-01 07:47:30,0.0,0.0,0.1,62.408
2023-02-01 07:47:31,0.0,0.0,0.1,78.576
2023-02-01 07:47:32,0.0,0.0,0.1,99.377
2023-02-01 07:47:33,0.0,0.0,0.1,107.267
2023-02-01 07:47:34,0.0,0.0,0.1,157.623
2023-02-01 07:47:35,0.0,0.0,0.1,172.548
2023-02-01 07:47:36,0.0,0.0,0.1,174.474
2023-02-01 07:47:37,0.0,0.0,0.1,154.989
2023-02-01 07:47:38,0.0,0.0,0.1,161.501
2023-02-01 07:47:39,0.0,0.0,0.1,139.721
2023-02-01 07:47:40,0.0,0.0,0.1,132.996
2023-02-01 07:47:41,0.0,0.0,0.1,131.057
2023-02-01 07:47:42,0.0,0.0,0.1,108.852
2023-02-01 07:47:43,0.0,0.0,0.1,127.055
2023-02-01 07:47:44,0.0,0.0,0.1,105.205
2023-02-01 07:47:45,0.0,0.0,0.1,115.493
2023-02-01 07:47:46,0.0,0.0,0.1,124.611
2023-02-01 07:47:47,0.0,0.0,0.1,116.683
2023-02-01 07:47:48,0.0,0.0,0.1,114.692
2023-02-01 07:47:49,0.0,0.0,0.1,137.133
2023-02-01 07:47:50,0.0,0.0,0.1,126.904
2023-02-01 07:47:51,0.0,0.0,0.1,123.797
2023-02-01 07:47:52,0.0,0.0,0.1,154.462
2023-02-01 07:47:53,0.0,0.0,0.1,129.531
2023-02-01 07:47:54,0.0,0.0,0.1,146.54
2023-02-01 07:47:55,0.0,0.0,0.1,169.874
2023-02-01 07:47:56,0.0,0.0,0.1,137.901
2023-02-01 07:47:57,0.0,0.0,0.1,91.777
2023-02-01 07:47:58,0.0,0.0,0.1,108.07
2023-02-01 07:47:59,0.0,0.0,0.1,118.856
2023-02-01 07:48:00,0.0,0.0,0.1,130.604
2023-02-01 07:48:01,0.0,0.0,0.1,127.541
2023-02-01 07:48:02,0.0,0.0,0.1,110.034
2023-02-01 07:48:03,0.0,0.0,0.1,128.179
2023-02-01 07:48:04,0.0,0.0,0.1,102.027
2023-02-01 07:48:05,0.0,0.0,0.1,101.357
2023-02-01 07:48:06,0.0,0.0,0.1,140.528
2023-02-01 07:48:07,0.0,0.0,0.1,138.572
2023-02-01 07:48:08,0.0,0.0,0.1,109.148
2023-02-01 07:48:09,0.0,0.0,0.1,145.639
2023-02-01 07:48:10,0.0,0.0,0.1,140.012
2023-02-01 07:48:11,0.0,0.0,0.1,105.585
2023-02-01 07:48:12,0.0,0.0,0.1,111.54
2023-02-01 07:48:13,0.0,0.0,0.1,140.491
2023-02-01 07:48:14,0.0,0.0,0.1,125.026
2023-02-01 07:48:15,0.0,0.0,0.1,131.918
2023-02-01 07:48:16,0.0,0.0,0.1,124.148
2023-02-01 07:48:17,0.0,0.0,0.1,149.609
2023-02-01 07:48:18,0.0,0.0,0.1,150.881
2023-02-01 07:48:19,0.0,0.0,0.1,149.783
2023-02-01 07:48:20,0.0,0.0,0.1,108.457
2023-02-01 07:48:21,0.0,0.0,0.1,154.669
2023-02-01 07:48:22,0.0,0.0,0.1,157.116
2023-02-01 07:48:23,0.0,0.0,0.1,139.041
2023-02-01 07:48:24,0.0,0.0,0.1,104.856
2023-02-01 07:48:25,0.0,0.0,0.1,95.339
2023-02-01 07:48:26,0.0,0.0,0.1,97.905
2023-02-01 07:48:27,0.0,0.0,0.1,93.802
2023-02-01 07:48:28,0.0,0.0,0.1,125.548
2023-02-01 07:48:29,0.0,0.0,0.1,138.047
2023-02-01 07:48:30,0.0,0.0,0.1,170.201
2023-02-01 07:48:31,0.0,0.0,0.1,125.741
2023-02-01 07:48:32,0.0,0.0,0.1,145.149
2023-02-01 07:48:33,0.0,0.0,0.1,151.197
2023-02-01 07:48:34,0.0,0.0,0.1,118.88
2023-02-01 07:48:35,0.0,0.0,0.1,114.896
2023-02-01 07:48:36,0.0,0.0,0.1,94.389
2023-02-01 07:48:37,0.0,0.0,0.1,105.259
2023-02-01 07:48:38,0.0,0.0,0.1,110.219
2023-02-01 07:48:39,0.0,0.0,0.1,148.997
2023-02-01 07:48:40,0.0,0.0,0.1,150.416
2023-02-01 07:48:41,0.0,0.0,0.1,162.274
2023-02-01 07:48:42,0.0,0.0,0.1,172.621
2023-02-01 07:48:43,0.0,0.0,0.1,211.323
2023-02-01 07:48:44,0.0,0.0,0.1,169.742
2023-02-01 07:48:45,0.0,0.0,0.1,148.56
2023-02-01 07:48:46,0.0,0.0,0.1,134.984
2023-02-01 07:48:47,0.0,0.0,0.1,129.608
2023-02-01 07:48:48,0.0,0.0,0.1,112.072
2023-02-01 07:48:49,0.0,0.0,0.1,104.918
2023-02-01 07:48:50,0.0,0.0,0.1,99.207
2023-02-01 07:48:51,0.0,0.0,0.1,123.041
2023-02-01 07:48:52,0.0,0.0,0.1,89.378
2023-02-01 07:48:53,0.0,0.0,0.1,115.364
2023-02-01 07:48:54,0.0,0.0,0.1,141.206
2023-02-01 07:48:55,0.0,0.0,0.1,116.976
2023-02-01 07:48:56,0.0,0.0,0.1,147.976
2023-02-01 07:48:57,0.0,0.0,0.1,167.344
2023-02-01 07:48:58,0.0,0.0,0.1,196.255
2023-02-01 07:48:59,0.0,0.0,0.1,174.389
2023-02-01 07:49:00,0.0,0.0,0.1,139.423
2023-02-01 07:49:01,0.0,0.0,0.1,113.084
2023-02-01 07:49:02,0.0,0.0,0.1,114.237
2023-02-01 07:49:03,0.0,0.0,0.1,128.272
2023-02-01 07:49:04,0.0,0.0,0.1,158.253
2023-02-01 07:49:05,0.0,0.0,0.1,124.332
2023-02-01 07:49:06,0.0,0.0,0.1,147.224
2023-02-01 07:49:07,0.0,0.0,0.1,163.38
2023-02-01 07:49:08,0.0,0.0,0.1,173.431
2023-02-01 07:49:09,0.0,0.0,0.1,153.214
2023-02-01 07:49:10,0.0,0.0,0.1,158.734
2023-02-01 07:49:11,0.0,0.0,0.1,111.068
2023-02-01 07:49:12,0.0,0.0,0.1,104.93
2023-02-01 07:49:13,0.0,0.0,0.1,131.267
2023-02-01 07:49:14,0.0,0.0,0.1,139.498
2023-02-01 07:49:15,0.0,0.0,0.1,102.497
2023-02-01 07:49:16,0.0,0.0,0.1,141.621
2023-02-01 07:49:17,0.0,0.0,0.1,165.669
2023-02-01 07:49:18,0.0,0.0,0.1,196.101
2023-02-01 07:49:19,0.0,0.0,0.1,150.069
2023-02-01 07:49:20,0.0,0.0,0.1,186.63
2023-02-01 07:49:21,0.0,0.0,0.1,129.255
2023-02-01 07:49:22,0.0,0.0,0.1,146.008
2023-02-01 07:49:23,0.0,0.0,0.1,105.952
2023-02-01 07:49:24,0.0,0.0,0.1,103.922
2023-02-01 07:49:25,0.0,0.0,0.1,110.004
2023-02-01 07:49:26,0.0,0.0,0.1,80.647
2023-02-01 07:49:27,0.0,0.0,0.1,120.494
2023-02-01 07:49:28,0.0,0.0,0.1,117.597
2023-02-01 07:49:29,0.0,0.0,0.1,121.815
2023-02-01 07:49:30,0.0,0.0,0.1,104.457
2023-02-01 07:49:31,0.0,0.0,0.1,135.199
2023-02-01 07:49:32,0.0,0.0,0.1,176.933
2023-02-01 07:49:33,0.0,0.0,0.1,190.99
2023-02-01 07:49:34,0.0,0.0,0.1,164.401
2023-02-01 07:49:35,0.0,0.0,0.1,142.052
2023-02-01 07:49:36,0.0,0.0,0.1,125.387
2023-02-01 07:49:37,0.0,0.0,0.1,132.78
2023-02-01 07:49:38,0.0,0.0,0.1,149.387
2023-02-01 07:49:39,0.0,0.0,0.1,149.27
2023-02-01 07:49:40,0.0,0.0,0.1,101.88
2023-02-01 07:49:41,0.0,0.0,0.1,84.808
2023-02-01 07:49:42,0.0,0.0,0.1,94.008
2023-02-01 07:49:43,0.0,0.0,0.1,90.982
2023-02-01 07:49:44,0.0,0.0,0.1,145.625
2023-02-01 07:49:45,0.0,0.0,0.1,133.842
2023-02-01 07:49:46,0.0,0.0,0.1,159.677
2023-02-01 07:49:47,0.0,0.0,0.1,148.536
