ccn_sursaturation,pollution_flag,ccn_conc,datetime,ccn_flag
0.6,0.0,232.286,2021-02-05 07:06:15,0.0
0.6,0.0,262.377,2021-02-05 07:06:16,0.0
0.6,0.0,235.214,2021-02-05 07:06:17,0.0
0.6,0.0,236.129,2021-02-05 07:06:18,0.0
0.6,0.0,275.367,2021-02-05 07:06:19,0.0
0.6,0.0,259.149,2021-02-05 07:06:20,0.0
0.6,0.0,249.525,2021-02-05 07:06:21,0.0
0.6,0.0,232.567,2021-02-05 07:06:22,0.0
0.6,0.0,293.033,2021-02-05 07:06:23,0.0
0.6,0.0,251.738,2021-02-05 07:06:24,0.0
0.6,0.0,255.656,2021-02-05 07:06:25,0.0
0.6,0.0,328.592,2021-02-05 07:06:26,0.0
0.6,0.0,277.196,2021-02-05 07:06:27,0.0
0.6,0.0,281.561,2021-02-05 07:06:28,0.0
0.6,0.0,268.076,2021-02-05 07:06:29,0.0
0.6,0.0,267.71,2021-02-05 07:06:30,0.0
0.6,0.0,258.253,2021-02-05 07:06:31,0.0
0.6,0.0,264.677,2021-02-05 07:06:32,0.0
0.6,0.0,225.391,2021-02-05 07:06:33,0.0
0.6,0.0,232.925,2021-02-05 07:06:34,0.0
0.6,0.0,272.589,2021-02-05 07:06:35,0.0
0.6,0.0,244.428,2021-02-05 07:06:36,0.0
0.6,0.0,265.82,2021-02-05 07:06:37,0.0
0.6,0.0,254.865,2021-02-05 07:06:38,0.0
0.6,0.0,276.332,2021-02-05 07:06:39,0.0
0.6,0.0,252.799,2021-02-05 07:06:40,0.0
0.6,0.0,234.728,2021-02-05 07:06:41,0.0
0.6,0.0,225.768,2021-02-05 07:06:42,0.0
0.6,0.0,216.642,2021-02-05 07:06:43,0.0
0.6,0.0,234.064,2021-02-05 07:06:44,0.0
0.6,0.0,264.013,2021-02-05 07:06:45,0.0
0.6,0.0,284.772,2021-02-05 07:06:46,0.0
0.6,0.0,280.112,2021-02-05 07:06:47,0.0
0.6,0.0,248.579,2021-02-05 07:06:48,0.0
0.6,0.0,248.641,2021-02-05 07:06:49,0.0
0.6,0.0,229.629,2021-02-05 07:06:50,0.0
0.6,0.0,258.666,2021-02-05 07:06:51,0.0
0.6,0.0,250.066,2021-02-05 07:06:52,0.0
0.6,0.0,232.221,2021-02-05 07:06:53,0.0
0.6,0.0,281.275,2021-02-05 07:06:54,0.0
0.6,0.0,256.805,2021-02-05 07:06:55,0.0
0.6,0.0,256.156,2021-02-05 07:06:56,0.0
0.6,0.0,262.401,2021-02-05 07:06:57,0.0
0.6,0.0,245.884,2021-02-05 07:06:58,0.0
0.6,0.0,208.731,2021-02-05 07:06:59,0.0
0.6,0.0,251.48,2021-02-05 07:07:00,0.0
0.6,0.0,277.486,2021-02-05 07:08:02,0.0
0.6,0.0,256.322,2021-02-05 07:08:03,0.0
0.6,0.0,278.984,2021-02-05 07:08:04,0.0
0.6,0.0,222.288,2021-02-05 07:08:05,0.0
0.6,0.0,263.0,2021-02-05 07:08:06,0.0
0.6,0.0,221.014,2021-02-05 07:08:07,0.0
0.6,0.0,252.764,2021-02-05 07:08:08,0.0
0.6,0.0,298.742,2021-02-05 07:08:09,0.0
0.6,0.0,255.399,2021-02-05 07:08:10,0.0
0.6,0.0,278.474,2021-02-05 07:08:11,0.0
0.6,0.0,220.407,2021-02-05 07:08:12,0.0
0.6,0.0,247.858,2021-02-05 07:08:13,0.0
0.6,0.0,219.369,2021-02-05 07:08:14,0.0
0.6,0.0,239.397,2021-02-05 07:08:15,0.0
0.6,0.0,263.8,2021-02-05 07:08:16,0.0
0.6,0.0,272.601,2021-02-05 07:08:17,0.0
0.6,0.0,238.172,2021-02-05 07:08:18,0.0
0.6,0.0,246.219,2021-02-05 07:08:19,0.0
0.6,0.0,209.849,2021-02-05 07:08:20,0.0
0.6,0.0,297.356,2021-02-05 07:08:21,0.0
0.6,0.0,241.732,2021-02-05 07:08:22,0.0
0.6,0.0,227.451,2021-02-05 07:08:23,0.0
0.6,0.0,230.203,2021-02-05 07:08:24,0.0
0.6,0.0,272.714,2021-02-05 07:08:25,0.0
0.6,0.0,260.639,2021-02-05 07:08:26,0.0
0.6,0.0,245.37,2021-02-05 07:08:27,0.0
0.6,0.0,310.825,2021-02-05 07:08:28,0.0
0.6,0.0,266.219,2021-02-05 07:08:29,0.0
0.6,0.0,267.764,2021-02-05 07:08:30,0.0
0.6,0.0,221.498,2021-02-05 07:08:31,0.0
0.6,0.0,263.447,2021-02-05 07:08:32,0.0
0.6,0.0,254.193,2021-02-05 07:08:33,0.0
0.6,0.0,255.958,2021-02-05 07:08:34,0.0
0.6,0.0,216.756,2021-02-05 07:08:35,0.0
0.6,0.0,221.248,2021-02-05 07:08:36,0.0
0.6,0.0,265.311,2021-02-05 07:08:37,0.0
0.6,0.0,265.148,2021-02-05 07:08:38,0.0
0.8,0.0,269.446,2021-02-05 07:10:08,0.0
0.8,0.0,295.239,2021-02-05 07:10:09,0.0
0.8,0.0,279.22,2021-02-05 07:10:10,0.0
0.8,0.0,234.11,2021-02-05 07:10:11,0.0
0.8,0.0,202.465,2021-02-05 07:10:12,0.0
0.8,0.0,266.939,2021-02-05 07:10:13,0.0
0.8,0.0,263.305,2021-02-05 07:10:14,0.0
0.8,0.0,279.989,2021-02-05 07:10:15,0.0
0.8,0.0,247.863,2021-02-05 07:10:16,0.0
0.8,0.0,282.309,2021-02-05 07:10:17,0.0
0.8,0.0,328.612,2021-02-05 07:10:18,0.0
0.8,0.0,240.12,2021-02-05 07:10:19,0.0
0.8,0.0,289.986,2021-02-05 07:10:20,0.0
0.8,0.0,259.838,2021-02-05 07:10:21,0.0
0.8,0.0,252.641,2021-02-05 07:10:22,0.0
0.8,0.0,216.074,2021-02-05 07:10:23,0.0
0.8,0.0,282.056,2021-02-05 07:10:24,0.0
0.8,0.0,293.051,2021-02-05 07:10:25,0.0
0.8,0.0,331.536,2021-02-05 07:10:26,0.0
0.8,0.0,233.129,2021-02-05 07:10:27,0.0
0.8,0.0,246.37,2021-02-05 07:10:28,0.0
0.8,0.0,269.393,2021-02-05 07:10:29,0.0
0.8,0.0,247.747,2021-02-05 07:10:30,0.0
0.8,0.0,223.927,2021-02-05 07:10:31,0.0
0.8,0.0,254.23,2021-02-05 07:10:32,0.0
0.8,0.0,240.512,2021-02-05 07:10:33,0.0
0.8,0.0,311.786,2021-02-05 07:10:34,0.0
0.8,0.0,277.49,2021-02-05 07:10:35,0.0
0.8,0.0,303.894,2021-02-05 07:10:36,0.0
0.8,0.0,287.603,2021-02-05 07:10:37,0.0
0.8,0.0,264.387,2021-02-05 07:10:38,0.0
0.8,0.0,238.87,2021-02-05 07:10:39,0.0
0.8,0.0,250.687,2021-02-05 07:10:40,0.0
0.8,0.0,287.242,2021-02-05 07:10:41,0.0
0.8,0.0,268.55,2021-02-05 07:10:42,0.0
0.8,0.0,274.3,2021-02-05 07:10:43,0.0
0.8,0.0,299.726,2021-02-05 07:10:44,0.0
0.8,0.0,287.134,2021-02-05 07:10:45,0.0
0.8,0.0,251.958,2021-02-05 07:10:46,0.0
0.8,0.0,259.563,2021-02-05 07:10:47,0.0
0.8,0.0,285.983,2021-02-05 07:10:48,0.0
0.8,0.0,291.19,2021-02-05 07:10:49,0.0
0.8,0.0,289.949,2021-02-05 07:10:50,0.0
0.8,0.0,306.303,2021-02-05 07:10:51,0.0
0.8,0.0,269.866,2021-02-05 07:10:52,0.0
0.8,0.0,281.392,2021-02-05 07:10:53,0.0
0.8,0.0,310.365,2021-02-05 07:10:54,0.0
0.8,0.0,232.262,2021-02-05 07:10:55,0.0
0.8,0.0,194.833,2021-02-05 07:10:56,0.0
0.8,0.0,222.579,2021-02-05 07:10:57,0.0
0.8,0.0,297.668,2021-02-05 07:10:58,0.0
0.8,0.0,352.004,2021-02-05 07:10:59,0.0
0.8,0.0,313.051,2021-02-05 07:11:00,0.0
0.8,0.0,215.981,2021-02-05 07:11:01,0.0
0.8,0.0,253.69,2021-02-05 07:11:02,0.0
0.8,0.0,312.087,2021-02-05 07:11:03,0.0
0.8,0.0,285.317,2021-02-05 07:11:04,0.0
0.8,0.0,280.463,2021-02-05 07:11:05,0.0
0.8,0.0,252.577,2021-02-05 07:11:06,0.0
0.8,0.0,239.267,2021-02-05 07:11:07,0.0
0.8,0.0,259.171,2021-02-05 07:11:08,0.0
0.8,0.0,257.836,2021-02-05 07:11:09,0.0
0.8,0.0,312.769,2021-02-05 07:11:10,0.0
0.8,0.0,295.068,2021-02-05 07:11:11,0.0
0.8,0.0,282.349,2021-02-05 07:11:12,0.0
0.8,0.0,253.715,2021-02-05 07:11:13,0.0
0.8,0.0,216.79,2021-02-05 07:11:14,0.0
0.8,0.0,246.679,2021-02-05 07:11:15,0.0
0.8,0.0,288.524,2021-02-05 07:11:16,0.0
0.8,0.0,308.709,2021-02-05 07:11:17,0.0
0.8,0.0,292.06,2021-02-05 07:11:18,0.0
0.8,0.0,285.264,2021-02-05 07:11:19,0.0
0.8,0.0,268.653,2021-02-05 07:11:20,0.0
0.8,0.0,287.831,2021-02-05 07:11:21,0.0
0.8,0.0,236.347,2021-02-05 07:11:22,0.0
0.8,0.0,271.942,2021-02-05 07:11:23,0.0
0.8,0.0,302.563,2021-02-05 07:11:24,0.0
0.8,0.0,262.502,2021-02-05 07:11:25,0.0
0.8,0.0,227.746,2021-02-05 07:11:26,0.0
0.8,0.0,229.309,2021-02-05 07:11:27,0.0
0.8,0.0,247.769,2021-02-05 07:11:28,0.0
0.8,0.0,276.646,2021-02-05 07:11:29,0.0
0.8,0.0,310.084,2021-02-05 07:11:30,0.0
0.8,0.0,257.999,2021-02-05 07:11:31,0.0
0.8,0.0,264.268,2021-02-05 07:11:32,0.0
0.8,0.0,296.896,2021-02-05 07:11:33,0.0
0.8,0.0,339.214,2021-02-05 07:11:34,0.0
0.8,0.0,301.816,2021-02-05 07:11:35,0.0
0.8,0.0,251.249,2021-02-05 07:11:36,0.0
0.8,0.0,261.364,2021-02-05 07:11:37,0.0
0.8,0.0,235.534,2021-02-05 07:11:38,0.0
0.8,0.0,235.943,2021-02-05 07:11:39,0.0
0.8,0.0,250.106,2021-02-05 07:11:40,0.0
0.8,0.0,290.089,2021-02-05 07:11:41,0.0
0.8,0.0,284.827,2021-02-05 07:11:42,0.0
0.8,0.0,249.954,2021-02-05 07:11:43,0.0
0.8,0.0,227.256,2021-02-05 07:11:44,0.0
0.8,0.0,246.483,2021-02-05 07:11:45,0.0
0.8,0.0,268.824,2021-02-05 07:11:46,0.0
0.8,0.0,264.462,2021-02-05 07:11:47,0.0
0.8,0.0,297.56,2021-02-05 07:11:48,0.0
0.8,0.0,291.365,2021-02-05 07:11:49,0.0
0.8,0.0,284.363,2021-02-05 07:11:50,0.0
0.8,0.0,293.342,2021-02-05 07:11:51,0.0
0.8,0.0,277.6,2021-02-05 07:11:52,0.0
0.8,0.0,269.165,2021-02-05 07:11:53,0.0
0.8,0.0,281.872,2021-02-05 07:11:54,0.0
0.8,0.0,282.044,2021-02-05 07:11:55,0.0
0.8,0.0,274.287,2021-02-05 07:11:56,0.0
0.8,0.0,282.806,2021-02-05 07:11:57,0.0
0.8,0.0,232.394,2021-02-05 07:11:58,0.0
0.8,0.0,272.515,2021-02-05 07:11:59,0.0
0.8,0.0,271.877,2021-02-05 07:12:00,0.0
0.8,0.0,314.215,2021-02-05 07:12:01,0.0
0.8,0.0,300.713,2021-02-05 07:12:02,0.0
0.8,0.0,305.8,2021-02-05 07:12:03,0.0
0.8,0.0,232.221,2021-02-05 07:12:04,0.0
0.8,0.0,235.937,2021-02-05 07:12:05,0.0
0.8,0.0,339.498,2021-02-05 07:12:06,0.0
0.8,0.0,284.248,2021-02-05 07:12:07,0.0
0.8,0.0,279.282,2021-02-05 07:12:08,0.0
0.8,0.0,234.7,2021-02-05 07:12:09,0.0
0.8,0.0,260.27,2021-02-05 07:12:10,0.0
0.8,0.0,214.584,2021-02-05 07:12:11,0.0
0.8,0.0,205.258,2021-02-05 07:12:12,0.0
0.8,0.0,283.557,2021-02-05 07:12:13,0.0
0.8,0.0,256.965,2021-02-05 07:12:14,0.0
0.8,0.0,249.399,2021-02-05 07:12:15,0.0
0.8,0.0,245.267,2021-02-05 07:12:16,0.0
0.8,0.0,320.236,2021-02-05 07:12:17,0.0
0.8,0.0,323.581,2021-02-05 07:12:18,0.0
0.8,0.0,327.356,2021-02-05 07:12:19,0.0
0.8,0.0,324.267,2021-02-05 07:12:20,0.0
0.8,0.0,347.611,2021-02-05 07:12:21,0.0
0.8,0.0,277.193,2021-02-05 07:12:22,0.0
0.8,0.0,257.433,2021-02-05 07:12:23,0.0
0.8,0.0,212.062,2021-02-05 07:12:24,0.0
0.8,0.0,221.049,2021-02-05 07:12:25,0.0
0.8,0.0,226.152,2021-02-05 07:12:26,0.0
0.8,0.0,328.888,2021-02-05 07:12:28,0.0
0.8,0.0,300.518,2021-02-05 07:12:29,0.0
0.8,0.0,277.044,2021-02-05 07:12:30,0.0
0.8,0.0,260.132,2021-02-05 07:12:31,0.0
0.8,0.0,257.199,2021-02-05 07:12:32,0.0
0.8,0.0,289.901,2021-02-05 07:12:33,0.0
0.8,0.0,260.38,2021-02-05 07:12:34,0.0
0.8,0.0,256.981,2021-02-05 07:12:35,0.0
0.8,0.0,268.46,2021-02-05 07:12:36,0.0
0.8,0.0,257.608,2021-02-05 07:12:37,0.0
0.8,0.0,274.764,2021-02-05 07:12:38,0.0
0.8,0.0,286.909,2021-02-05 07:12:39,0.0
0.8,0.0,305.039,2021-02-05 07:12:40,0.0
0.8,0.0,295.188,2021-02-05 07:12:41,0.0
0.8,0.0,255.011,2021-02-05 07:12:42,0.0
0.8,0.0,260.462,2021-02-05 07:12:43,0.0
0.8,0.0,252.406,2021-02-05 07:12:44,0.0
0.8,0.0,265.488,2021-02-05 07:12:45,0.0
0.8,0.0,271.318,2021-02-05 07:12:46,0.0
0.8,0.0,247.171,2021-02-05 07:12:47,0.0
0.8,0.0,263.08,2021-02-05 07:12:48,0.0
0.8,0.0,340.697,2021-02-05 07:12:49,0.0
0.8,0.0,300.095,2021-02-05 07:12:50,0.0
0.8,0.0,268.303,2021-02-05 07:12:51,0.0
0.8,0.0,311.795,2021-02-05 07:12:52,0.0
0.8,0.0,240.998,2021-02-05 07:12:53,0.0
0.8,0.0,264.294,2021-02-05 07:12:54,0.0
0.8,0.0,253.007,2021-02-05 07:12:55,0.0
0.8,0.0,265.528,2021-02-05 07:12:56,0.0
0.8,0.0,290.787,2021-02-05 07:12:57,0.0
0.8,0.0,321.663,2021-02-05 07:12:58,0.0
0.8,0.0,305.702,2021-02-05 07:12:59,0.0
0.8,0.0,279.615,2021-02-05 07:13:00,0.0
0.8,0.0,292.596,2021-02-05 07:13:01,0.0
0.8,0.0,248.119,2021-02-05 07:13:02,0.0
0.8,0.0,268.641,2021-02-05 07:13:03,0.0
0.8,0.0,308.925,2021-02-05 07:13:04,0.0
0.8,0.0,323.072,2021-02-05 07:13:05,0.0
0.8,0.0,261.121,2021-02-05 07:13:06,0.0
0.8,0.0,292.391,2021-02-05 07:13:07,0.0
0.8,0.0,240.667,2021-02-05 07:13:08,0.0
0.8,0.0,206.434,2021-02-05 07:13:09,0.0
0.8,0.0,234.83,2021-02-05 07:13:10,0.0
0.8,0.0,308.552,2021-02-05 07:13:11,0.0
0.8,0.0,267.678,2021-02-05 07:13:12,0.0
0.8,0.0,288.333,2021-02-05 07:13:13,0.0
0.8,0.0,300.768,2021-02-05 07:13:14,0.0
0.8,0.0,231.145,2021-02-05 07:13:15,0.0
0.8,0.0,231.92,2021-02-05 07:13:16,0.0
0.8,0.0,271.957,2021-02-05 07:13:17,0.0
0.8,0.0,278.254,2021-02-05 07:13:18,0.0
0.8,0.0,315.585,2021-02-05 07:13:19,0.0
0.8,0.0,281.823,2021-02-05 07:13:20,0.0
0.8,0.0,302.046,2021-02-05 07:13:21,0.0
0.8,0.0,266.44,2021-02-05 07:13:22,0.0
0.8,0.0,274.827,2021-02-05 07:13:23,0.0
0.8,0.0,246.743,2021-02-05 07:13:24,0.0
0.8,0.0,211.147,2021-02-05 07:13:25,0.0
0.8,0.0,276.492,2021-02-05 07:13:26,0.0
0.8,0.0,256.152,2021-02-05 07:13:27,0.0
0.8,0.0,296.188,2021-02-05 07:13:28,0.0
0.8,0.0,285.589,2021-02-05 07:13:29,0.0
0.8,0.0,246.323,2021-02-05 07:13:30,0.0
0.8,0.0,216.17,2021-02-05 07:13:31,0.0
0.8,0.0,246.884,2021-02-05 07:13:32,0.0
0.8,0.0,266.167,2021-02-05 07:13:33,0.0
0.8,0.0,257.775,2021-02-05 07:13:34,0.0
0.8,0.0,256.254,2021-02-05 07:13:35,0.0
0.8,0.0,295.783,2021-02-05 07:13:36,0.0
0.8,0.0,256.704,2021-02-05 07:13:37,0.0
0.8,0.0,294.284,2021-02-05 07:13:38,0.0
1.0,0.0,333.484,2021-02-05 07:15:23,0.0
1.0,0.0,304.289,2021-02-05 07:15:24,0.0
1.0,0.0,253.108,2021-02-05 07:15:25,0.0
1.0,0.0,243.954,2021-02-05 07:15:26,0.0
1.0,0.0,259.955,2021-02-05 07:15:27,0.0
1.0,0.0,285.577,2021-02-05 07:15:28,0.0
1.0,0.0,296.145,2021-02-05 07:15:29,0.0
1.0,0.0,253.203,2021-02-05 07:15:30,0.0
1.0,0.0,244.092,2021-02-05 07:15:31,0.0
1.0,0.0,240.912,2021-02-05 07:15:32,0.0
1.0,0.0,261.904,2021-02-05 07:15:33,0.0
1.0,0.0,299.468,2021-02-05 07:15:34,0.0
1.0,0.0,231.13,2021-02-05 07:15:35,0.0
1.0,0.0,342.817,2021-02-05 07:15:36,0.0
1.0,0.0,304.31,2021-02-05 07:15:37,0.0
1.0,0.0,295.299,2021-02-05 07:15:38,0.0
1.0,0.0,252.96,2021-02-05 07:15:39,0.0
1.0,0.0,270.739,2021-02-05 07:15:40,0.0
1.0,0.0,281.957,2021-02-05 07:15:41,0.0
1.0,0.0,303.64,2021-02-05 07:15:42,0.0
1.0,0.0,310.506,2021-02-05 07:15:43,0.0
1.0,0.0,266.556,2021-02-05 07:15:44,0.0
1.0,0.0,256.458,2021-02-05 07:15:45,0.0
1.0,0.0,269.172,2021-02-05 07:15:46,0.0
1.0,0.0,301.111,2021-02-05 07:15:47,0.0
1.0,0.0,264.292,2021-02-05 07:15:48,0.0
1.0,0.0,303.771,2021-02-05 07:15:49,0.0
1.0,0.0,260.624,2021-02-05 07:15:50,0.0
1.0,0.0,269.105,2021-02-05 07:15:51,0.0
1.0,0.0,254.82,2021-02-05 07:15:52,0.0
1.0,0.0,270.34,2021-02-05 07:15:53,0.0
1.0,0.0,290.972,2021-02-05 07:15:54,0.0
1.0,0.0,304.815,2021-02-05 07:15:55,0.0
1.0,0.0,245.764,2021-02-05 07:15:56,0.0
1.0,0.0,289.762,2021-02-05 07:15:57,0.0
1.0,0.0,289.134,2021-02-05 07:15:58,0.0
1.0,0.0,282.57,2021-02-05 07:15:59,0.0
1.0,0.0,252.926,2021-02-05 07:16:00,0.0
1.0,0.0,279.91,2021-02-05 07:16:01,0.0
1.0,0.0,264.768,2021-02-05 07:16:02,0.0
1.0,0.0,268.324,2021-02-05 07:16:03,0.0
1.0,0.0,324.158,2021-02-05 07:16:04,0.0
1.0,0.0,347.161,2021-02-05 07:16:05,0.0
1.0,0.0,281.754,2021-02-05 07:16:06,0.0
1.0,0.0,267.406,2021-02-05 07:16:07,0.0
1.0,0.0,255.096,2021-02-05 07:16:08,0.0
1.0,0.0,258.822,2021-02-05 07:16:09,0.0
1.0,0.0,275.763,2021-02-05 07:16:10,0.0
1.0,0.0,324.903,2021-02-05 07:16:11,0.0
1.0,0.0,271.186,2021-02-05 07:16:12,0.0
1.0,0.0,316.413,2021-02-05 07:16:13,0.0
1.0,0.0,272.569,2021-02-05 07:16:14,0.0
1.0,0.0,255.411,2021-02-05 07:16:15,0.0
1.0,0.0,236.343,2021-02-05 07:16:16,0.0
1.0,0.0,264.106,2021-02-05 07:16:17,0.0
1.0,0.0,323.469,2021-02-05 07:16:18,0.0
1.0,0.0,325.189,2021-02-05 07:16:19,0.0
1.0,0.0,338.473,2021-02-05 07:16:20,0.0
1.0,0.0,301.071,2021-02-05 07:16:21,0.0
1.0,0.0,280.668,2021-02-05 07:16:22,0.0
1.0,0.0,238.644,2021-02-05 07:16:23,0.0
1.0,0.0,224.433,2021-02-05 07:16:24,0.0
1.0,0.0,295.352,2021-02-05 07:16:25,0.0
1.0,0.0,320.479,2021-02-05 07:16:26,0.0
1.0,0.0,281.329,2021-02-05 07:16:27,0.0
1.0,0.0,299.929,2021-02-05 07:16:28,0.0
1.0,0.0,272.657,2021-02-05 07:16:29,0.0
1.0,0.0,296.601,2021-02-05 07:16:30,0.0
1.0,0.0,297.263,2021-02-05 07:16:31,0.0
1.0,0.0,221.2,2021-02-05 07:16:32,0.0
1.0,0.0,293.363,2021-02-05 07:16:33,0.0
1.0,0.0,278.455,2021-02-05 07:16:34,0.0
1.0,0.0,246.814,2021-02-05 07:16:35,0.0
1.0,0.0,303.54,2021-02-05 07:16:36,0.0
1.0,0.0,289.152,2021-02-05 07:16:37,0.0
1.0,0.0,317.232,2021-02-05 07:16:38,0.0
1.0,0.0,291.879,2021-02-05 07:16:39,0.0
1.0,0.0,254.746,2021-02-05 07:16:40,0.0
1.0,0.0,296.862,2021-02-05 07:16:41,0.0
1.0,0.0,309.832,2021-02-05 07:16:42,0.0
1.0,0.0,310.155,2021-02-05 07:16:43,0.0
1.0,0.0,303.664,2021-02-05 07:16:44,0.0
1.0,0.0,238.645,2021-02-05 07:16:45,0.0
1.0,0.0,257.821,2021-02-05 07:16:46,0.0
1.0,0.0,263.265,2021-02-05 07:16:47,0.0
1.0,0.0,264.628,2021-02-05 07:16:48,0.0
1.0,0.0,256.705,2021-02-05 07:16:49,0.0
1.0,0.0,264.257,2021-02-05 07:16:50,0.0
1.0,0.0,312.995,2021-02-05 07:16:51,0.0
1.0,0.0,320.177,2021-02-05 07:16:52,0.0
1.0,0.0,319.075,2021-02-05 07:16:53,0.0
1.0,0.0,312.941,2021-02-05 07:16:54,0.0
1.0,0.0,285.954,2021-02-05 07:16:55,0.0
1.0,0.0,266.64,2021-02-05 07:16:56,0.0
1.0,0.0,228.076,2021-02-05 07:16:57,0.0
1.0,0.0,278.294,2021-02-05 07:16:58,0.0
1.0,0.0,258.986,2021-02-05 07:16:59,0.0
1.0,0.0,258.339,2021-02-05 07:17:00,0.0
1.0,0.0,243.451,2021-02-05 07:17:01,0.0
1.0,0.0,215.98,2021-02-05 07:17:02,0.0
1.0,0.0,196.849,2021-02-05 07:17:03,0.0
1.0,0.0,264.351,2021-02-05 07:17:04,0.0
1.0,0.0,248.046,2021-02-05 07:17:05,0.0
1.0,0.0,296.518,2021-02-05 07:17:06,0.0
1.0,0.0,308.681,2021-02-05 07:17:07,0.0
1.0,0.0,268.939,2021-02-05 07:17:08,0.0
1.0,0.0,284.772,2021-02-05 07:17:09,0.0
1.0,0.0,272.656,2021-02-05 07:17:10,0.0
1.0,0.0,267.026,2021-02-05 07:17:11,0.0
1.0,0.0,297.895,2021-02-05 07:17:12,0.0
1.0,0.0,286.795,2021-02-05 07:17:13,0.0
1.0,0.0,308.407,2021-02-05 07:17:14,0.0
1.0,0.0,287.219,2021-02-05 07:17:15,0.0
1.0,0.0,266.406,2021-02-05 07:17:16,0.0
1.0,0.0,245.909,2021-02-05 07:17:17,0.0
1.0,0.0,226.622,2021-02-05 07:17:18,0.0
1.0,0.0,238.741,2021-02-05 07:17:19,0.0
1.0,0.0,221.068,2021-02-05 07:17:20,0.0
1.0,0.0,257.791,2021-02-05 07:17:21,0.0
1.0,0.0,246.435,2021-02-05 07:17:22,0.0
1.0,0.0,296.247,2021-02-05 07:17:23,0.0
1.0,0.0,362.296,2021-02-05 07:17:24,0.0
1.0,0.0,373.469,2021-02-05 07:17:25,0.0
1.0,0.0,310.414,2021-02-05 07:17:26,0.0
1.0,0.0,281.156,2021-02-05 07:17:27,0.0
1.0,0.0,275.852,2021-02-05 07:17:28,0.0
1.0,0.0,270.918,2021-02-05 07:17:29,0.0
1.0,0.0,310.774,2021-02-05 07:17:30,0.0
1.0,0.0,271.752,2021-02-05 07:17:31,0.0
1.0,0.0,285.22,2021-02-05 07:17:32,0.0
1.0,0.0,221.587,2021-02-05 07:17:33,0.0
1.0,0.0,250.839,2021-02-05 07:17:34,0.0
1.0,0.0,233.764,2021-02-05 07:17:35,0.0
1.0,0.0,262.731,2021-02-05 07:17:36,0.0
1.0,0.0,281.187,2021-02-05 07:17:37,0.0
1.0,0.0,285.368,2021-02-05 07:17:38,0.0
1.0,0.0,342.084,2021-02-05 07:17:39,0.0
1.0,0.0,332.933,2021-02-05 07:17:40,0.0
1.0,0.0,288.65,2021-02-05 07:17:41,0.0
1.0,0.0,263.641,2021-02-05 07:17:42,0.0
1.0,0.0,249.141,2021-02-05 07:17:43,0.0
1.0,0.0,223.717,2021-02-05 07:17:44,0.0
1.0,0.0,244.91,2021-02-05 07:17:45,0.0
1.0,0.0,242.249,2021-02-05 07:17:46,0.0
1.0,0.0,291.524,2021-02-05 07:17:47,0.0
1.0,0.0,278.936,2021-02-05 07:17:48,0.0
1.0,0.0,275.464,2021-02-05 07:17:49,0.0
1.0,0.0,194.924,2021-02-05 07:17:50,0.0
1.0,0.0,205.119,2021-02-05 07:17:51,0.0
1.0,0.0,239.415,2021-02-05 07:17:52,0.0
1.0,0.0,244.935,2021-02-05 07:17:53,0.0
1.0,0.0,376.312,2021-02-05 07:17:54,0.0
1.0,0.0,314.326,2021-02-05 07:17:56,0.0
1.0,0.0,317.616,2021-02-05 07:17:57,0.0
1.0,0.0,285.871,2021-02-05 07:17:58,0.0
1.0,0.0,316.242,2021-02-05 07:17:59,0.0
1.0,0.0,291.059,2021-02-05 07:18:00,0.0
1.0,0.0,297.21,2021-02-05 07:18:01,0.0
1.0,0.0,247.93,2021-02-05 07:18:02,0.0
1.0,0.0,233.924,2021-02-05 07:18:03,0.0
1.0,0.0,229.849,2021-02-05 07:18:04,0.0
1.0,0.0,242.439,2021-02-05 07:18:05,0.0
1.0,0.0,295.924,2021-02-05 07:18:06,0.0
1.0,0.0,279.733,2021-02-05 07:18:07,0.0
1.0,0.0,293.391,2021-02-05 07:18:08,0.0
1.0,0.0,293.701,2021-02-05 07:18:09,0.0
1.0,0.0,331.138,2021-02-05 07:18:10,0.0
1.0,0.0,347.783,2021-02-05 07:18:11,0.0
1.0,0.0,299.321,2021-02-05 07:18:12,0.0
1.0,0.0,329.229,2021-02-05 07:18:13,0.0
1.0,0.0,254.58,2021-02-05 07:18:14,0.0
1.0,0.0,209.556,2021-02-05 07:18:15,0.0
1.0,0.0,289.808,2021-02-05 07:18:16,0.0
1.0,0.0,270.602,2021-02-05 07:18:17,0.0
1.0,0.0,282.131,2021-02-05 07:18:18,0.0
1.0,0.0,291.873,2021-02-05 07:18:19,0.0
1.0,0.0,242.853,2021-02-05 07:18:20,0.0
1.0,0.0,244.795,2021-02-05 07:18:21,0.0
1.0,0.0,247.571,2021-02-05 07:18:22,0.0
1.0,0.0,289.061,2021-02-05 07:18:23,0.0
1.0,0.0,305.757,2021-02-05 07:18:24,0.0
1.0,0.0,315.096,2021-02-05 07:18:25,0.0
1.0,0.0,323.678,2021-02-05 07:18:26,0.0
1.0,0.0,341.907,2021-02-05 07:18:27,0.0
1.0,0.0,344.383,2021-02-05 07:18:28,0.0
1.0,0.0,303.063,2021-02-05 07:18:29,0.0
1.0,0.0,258.521,2021-02-05 07:18:30,0.0
1.0,0.0,219.125,2021-02-05 07:18:31,0.0
