datetime,ccn_conc,pollution_flag,ccn_flag,ccn_sursaturation
2021-02-06 11:10:54,228.879,0.0,0.0,0.8
2021-02-06 11:10:55,289.788,0.0,0.0,0.8
2021-02-06 11:11:00,209.924,0.0,0.0,0.8
2021-02-06 11:11:01,284.925,0.0,0.0,0.8
2021-02-06 11:11:09,241.468,0.0,0.0,0.8
2021-02-06 11:11:22,204.17,0.0,0.0,0.8
2021-02-06 11:11:23,190.03,0.0,0.0,0.8
2021-02-06 11:11:24,231.111,0.0,0.0,0.8
2021-02-06 11:11:38,245.348,0.0,0.0,0.8
2021-02-06 11:11:39,257.162,0.0,0.0,0.8
2021-02-06 11:11:54,230.82,0.0,0.0,0.8
2021-02-06 11:11:55,189.825,0.0,0.0,0.8
2021-02-06 11:11:58,244.427,0.0,0.0,0.8
2021-02-06 11:12:17,285.406,0.0,0.0,0.8
2021-02-06 11:16:37,292.034,0.0,0.0,1.0
2021-02-06 11:16:39,313.033,0.0,0.0,1.0
2021-02-06 11:16:40,289.793,0.0,0.0,1.0
2021-02-06 11:16:51,276.134,0.0,0.0,1.0
2021-02-06 11:16:52,301.937,0.0,0.0,1.0
2021-02-06 11:16:57,273.983,0.0,0.0,1.0
2021-02-06 11:17:04,262.218,0.0,0.0,1.0
2021-02-06 11:17:06,274.417,0.0,0.0,1.0
2021-02-06 11:17:24,289.093,0.0,0.0,1.0
2021-02-06 11:17:25,238.161,0.0,0.0,1.0
2021-02-06 11:17:27,237.509,0.0,0.0,1.0
2021-02-06 11:17:33,242.507,0.0,0.0,1.0
2021-02-06 11:17:37,255.794,0.0,0.0,1.0
2021-02-06 11:17:38,247.12,0.0,0.0,1.0
2021-02-06 11:17:44,272.897,0.0,0.0,1.0
2021-02-06 11:17:52,268.374,0.0,0.0,1.0
2021-02-06 11:17:54,297.792,0.0,0.0,1.0
2021-02-06 11:17:57,288.11,0.0,0.0,1.0
2021-02-06 11:17:59,246.684,0.0,0.0,1.0
2021-02-06 11:18:00,256.659,0.0,0.0,1.0
2021-02-06 11:18:06,276.401,0.0,0.0,1.0
2021-02-06 11:18:07,271.94,0.0,0.0,1.0
2021-02-06 11:18:09,207.317,0.0,0.0,1.0
2021-02-06 11:18:15,264.442,0.0,0.0,1.0
2021-02-06 11:18:16,277.799,0.0,0.0,1.0
2021-02-06 11:18:18,275.701,0.0,0.0,1.0
2021-02-06 11:18:23,260.192,0.0,0.0,1.0
2021-02-06 11:18:25,322.654,0.0,0.0,1.0
2021-02-06 11:18:27,299.712,0.0,0.0,1.0
2021-02-06 11:18:36,268.492,0.0,0.0,1.0
2021-02-06 11:24:04,179.686,0.0,0.0,0.2
2021-02-06 11:24:05,171.653,0.0,0.0,0.2
2021-02-06 11:24:07,171.063,0.0,0.0,0.2
2021-02-06 11:24:10,130.136,0.0,0.0,0.2
2021-02-06 11:24:11,185.497,0.0,0.0,0.2
2021-02-06 11:24:19,214.594,0.0,0.0,0.2
2021-02-06 11:24:22,199.113,0.0,0.0,0.2
2021-02-06 11:24:25,183.949,0.0,0.0,0.2
2021-02-06 11:24:29,217.308,0.0,0.0,0.2
2021-02-06 11:24:30,202.808,0.0,0.0,0.2
2021-02-06 11:24:37,178.351,0.0,0.0,0.2
2021-02-06 11:24:38,163.374,0.0,0.0,0.2
2021-02-06 11:24:39,172.53,0.0,0.0,0.2
2021-02-06 11:24:51,162.181,0.0,0.0,0.2
2021-02-06 11:24:52,196.755,0.0,0.0,0.2
2021-02-06 11:24:53,172.136,0.0,0.0,0.2
2021-02-06 11:24:56,187.036,0.0,0.0,0.2
2021-02-06 11:24:57,180.092,0.0,0.0,0.2
2021-02-06 11:25:07,175.099,0.0,0.0,0.2
2021-02-06 11:25:08,163.571,0.0,0.0,0.2
2021-02-06 11:25:09,169.863,0.0,0.0,0.2
2021-02-06 11:25:14,148.141,0.0,0.0,0.2
2021-02-06 11:25:16,151.17,0.0,0.0,0.2
2021-02-06 11:25:19,165.644,0.0,0.0,0.2
2021-02-05 06:29:49,291.582,0.0,0.0,0.6
2021-02-05 06:30:35,282.064,0.0,0.0,0.6
2021-02-05 06:30:42,279.551,0.0,0.0,0.6
2021-02-05 06:31:34,275.454,0.0,0.0,0.6
2021-02-05 06:31:48,282.238,0.0,0.0,0.6
2021-02-05 06:32:59,283.078,0.0,0.0,0.6
2021-02-05 06:35:32,280.06,0.0,0.0,0.8
2021-02-05 06:35:33,286.069,0.0,0.0,0.8
2021-02-05 06:35:39,305.932,0.0,0.0,0.8
2021-02-05 06:35:40,336.081,0.0,0.0,0.8
2021-02-05 06:35:51,277.455,0.0,0.0,0.8
2021-02-05 06:35:58,283.53,0.0,0.0,0.8
2021-02-05 06:36:00,276.845,0.0,0.0,0.8
2021-02-05 06:36:07,287.136,0.0,0.0,0.8
2021-02-05 06:36:08,288.195,0.0,0.0,0.8
2021-02-05 06:36:21,281.597,0.0,0.0,0.8
2021-02-05 06:36:48,276.415,0.0,0.0,0.8
2021-02-05 06:37:01,285.591,0.0,0.0,0.8
2021-02-05 06:37:07,278.001,0.0,0.0,0.8
2021-02-05 06:37:08,303.037,0.0,0.0,0.8
2021-02-05 06:37:09,302.937,0.0,0.0,0.8
2021-02-05 06:37:10,281.069,0.0,0.0,0.8
2021-02-05 06:37:15,335.409,0.0,0.0,0.8
2021-02-05 06:37:16,297.52,0.0,0.0,0.8
2021-02-05 06:37:24,288.044,0.0,0.0,0.8
2021-02-05 06:37:37,281.887,0.0,0.0,0.8
2021-02-05 06:37:38,289.748,0.0,0.0,0.8
2021-02-05 06:37:39,295.703,0.0,0.0,0.8
2021-02-05 06:37:53,295.657,0.0,0.0,0.8
2021-02-05 06:37:54,331.035,0.0,0.0,0.8
2021-02-05 06:38:09,290.81,0.0,0.0,0.8
2021-02-05 06:38:10,300.957,0.0,0.0,0.8
2021-02-05 06:38:13,282.449,0.0,0.0,0.8
2021-02-05 06:38:29,276.741,0.0,0.0,0.8
2021-02-05 06:38:31,278.28,0.0,0.0,0.8
2021-02-05 06:38:32,280.148,0.0,0.0,0.8
2021-02-05 06:40:15,277.042,0.0,0.0,1.0
2021-02-05 06:40:17,319.918,0.0,0.0,1.0
2021-02-05 06:40:19,336.232,0.0,0.0,1.0
2021-02-05 06:40:20,324.341,0.0,0.0,1.0
2021-02-05 06:40:31,333.153,0.0,0.0,1.0
2021-02-05 06:40:32,309.344,0.0,0.0,1.0
2021-02-05 06:40:33,276.543,0.0,0.0,1.0
2021-02-05 06:40:36,277.375,0.0,0.0,1.0
2021-02-05 06:40:37,282.044,0.0,0.0,1.0
2021-02-05 06:40:44,307.969,0.0,0.0,1.0
2021-02-05 06:40:46,280.597,0.0,0.0,1.0
2021-02-05 06:41:04,280.572,0.0,0.0,1.0
2021-02-05 06:41:05,285.606,0.0,0.0,1.0
2021-02-05 06:41:06,276.632,0.0,0.0,1.0
2021-02-05 06:41:07,280.821,0.0,0.0,1.0
2021-02-05 06:41:13,295.295,0.0,0.0,1.0
2021-02-05 06:41:17,343.182,0.0,0.0,1.0
2021-02-05 06:41:18,333.142,0.0,0.0,1.0
2021-02-05 06:41:24,342.695,0.0,0.0,1.0
2021-02-05 06:41:32,310.249,0.0,0.0,1.0
2021-02-05 06:41:34,305.284,0.0,0.0,1.0
2021-02-05 06:41:37,297.396,0.0,0.0,1.0
2021-02-05 06:41:38,278.523,0.0,0.0,1.0
2021-02-05 06:41:39,315.248,0.0,0.0,1.0
2021-02-05 06:41:40,306.837,0.0,0.0,1.0
2021-02-05 06:41:46,284.643,0.0,0.0,1.0
2021-02-05 06:41:47,300.509,0.0,0.0,1.0
2021-02-05 06:41:48,276.396,0.0,0.0,1.0
2021-02-05 06:41:49,320.725,0.0,0.0,1.0
2021-02-05 06:41:54,310.582,0.0,0.0,1.0
2021-02-05 06:41:55,315.512,0.0,0.0,1.0
2021-02-05 06:41:57,280.544,0.0,0.0,1.0
2021-02-05 06:42:02,288.392,0.0,0.0,1.0
2021-02-05 06:42:04,298.048,0.0,0.0,1.0
2021-02-05 06:42:06,302.554,0.0,0.0,1.0
2021-02-05 06:42:10,276.808,0.0,0.0,1.0
2021-02-05 06:42:15,301.45,0.0,0.0,1.0
2021-02-05 06:42:20,284.622,0.0,0.0,1.0
2021-02-05 06:42:21,300.6,0.0,0.0,1.0
2021-02-05 06:42:23,331.785,0.0,0.0,1.0
2021-02-05 06:42:26,283.111,0.0,0.0,1.0
2021-02-05 06:42:27,304.177,0.0,0.0,1.0
2021-02-05 06:42:35,312.464,0.0,0.0,1.0
2021-02-05 06:42:36,275.498,0.0,0.0,1.0
2021-02-05 06:42:38,294.651,0.0,0.0,1.0
2021-02-05 06:42:41,285.803,0.0,0.0,1.0
2021-02-05 06:42:45,305.769,0.0,0.0,1.0
2021-02-05 06:42:46,290.708,0.0,0.0,1.0
2021-02-05 06:42:53,342.585,0.0,0.0,1.0
2021-02-05 06:42:54,311.458,0.0,0.0,1.0
2021-02-05 06:42:55,311.207,0.0,0.0,1.0
2021-02-05 06:42:57,275.263,0.0,0.0,1.0
2021-02-05 06:43:07,319.192,0.0,0.0,1.0
2021-02-05 06:43:08,313.371,0.0,0.0,1.0
2021-02-05 06:43:09,309.583,0.0,0.0,1.0
2021-02-05 06:43:12,290.611,0.0,0.0,1.0
2021-02-05 06:43:13,313.156,0.0,0.0,1.0
2021-02-05 06:43:16,275.943,0.0,0.0,1.0
2021-02-05 06:43:23,299.339,0.0,0.0,1.0
2021-02-05 06:43:24,286.174,0.0,0.0,1.0
2021-02-05 06:43:25,291.418,0.0,0.0,1.0
2021-02-05 06:43:30,298.205,0.0,0.0,1.0
2021-02-05 06:43:32,286.898,0.0,0.0,1.0
2021-02-05 06:43:35,288.746,0.0,0.0,1.0
2021-02-05 06:43:36,277.142,0.0,0.0,1.0
2021-02-06 01:55:25,338.17,0.0,0.0,1.0
2021-02-06 01:55:26,350.227,0.0,0.0,1.0
2021-02-06 01:55:27,365.498,0.0,0.0,1.0
2021-02-06 01:55:29,319.068,0.0,0.0,1.0
2021-02-06 01:55:31,272.839,0.0,0.0,1.0
2021-02-06 01:55:32,330.255,0.0,0.0,1.0
2021-02-06 01:55:36,340.037,0.0,0.0,1.0
2021-02-06 01:55:37,275.152,0.0,0.0,1.0
2021-02-06 01:55:38,301.786,0.0,0.0,1.0
2021-02-06 01:55:39,328.656,0.0,0.0,1.0
2021-02-06 01:55:40,377.639,0.0,0.0,1.0
2021-02-06 01:55:41,389.682,0.0,0.0,1.0
2021-02-06 01:55:42,366.017,0.0,0.0,1.0
2021-02-06 01:55:43,261.933,0.0,0.0,1.0
2021-02-06 01:55:44,287.004,0.0,0.0,1.0
2021-02-06 01:55:45,291.373,0.0,0.0,1.0
2021-02-06 01:55:46,365.562,0.0,0.0,1.0
2021-02-06 01:55:47,371.495,0.0,0.0,1.0
2021-02-06 01:55:48,327.831,0.0,0.0,1.0
2021-02-06 01:55:49,381.207,0.0,0.0,1.0
2021-02-06 01:55:50,358.071,0.0,0.0,1.0
2021-02-06 01:55:51,364.392,0.0,0.0,1.0
2021-02-06 01:55:52,335.381,0.0,0.0,1.0
2021-02-06 01:55:53,378.712,0.0,0.0,1.0
2021-02-06 01:55:54,337.584,0.0,0.0,1.0
2021-02-06 01:55:55,347.614,0.0,0.0,1.0
2021-02-06 01:55:56,337.748,0.0,0.0,1.0
2021-02-06 01:55:57,310.518,0.0,0.0,1.0
2021-02-06 01:55:58,335.813,0.0,0.0,1.0
2021-02-06 01:55:59,338.607,0.0,0.0,1.0
2021-02-06 01:56:00,326.122,0.0,0.0,1.0
2021-02-06 01:55:28,410.999,0.0,0.0,1.0
2021-02-06 01:55:33,416.19,0.0,0.0,1.0
2021-02-06 01:55:35,425.087,0.0,0.0,1.0
2021-02-06 01:55:30,249.857,0.0,0.0,1.0
2021-02-06 01:55:34,444.512,0.0,0.0,1.0
