ccn_conc,datetime,ccn_sursaturation,ccn_flag,pollution_flag
192.318,2021-02-05 10:48:18,1.0,0.0,0.0
254.001,2021-02-05 10:48:19,1.0,0.0,0.0
241.406,2021-02-05 10:48:20,1.0,0.0,0.0
245.997,2021-02-05 10:48:21,1.0,0.0,0.0
225.544,2021-02-05 10:48:22,1.0,0.0,0.0
247.963,2021-02-05 10:48:23,1.0,0.0,0.0
255.861,2021-02-05 10:48:24,1.0,0.0,0.0
239.879,2021-02-05 10:48:25,1.0,0.0,0.0
217.601,2021-02-05 10:48:26,1.0,0.0,0.0
253.612,2021-02-05 10:48:27,1.0,0.0,0.0
212.419,2021-02-05 10:48:28,1.0,0.0,0.0
191.484,2021-02-05 10:48:29,1.0,0.0,0.0
215.836,2021-02-05 10:48:30,1.0,0.0,0.0
235.514,2021-02-05 10:48:31,1.0,0.0,0.0
254.673,2021-02-05 10:48:32,1.0,0.0,0.0
240.131,2021-02-05 10:48:33,1.0,0.0,0.0
199.29,2021-02-05 10:48:34,1.0,0.0,0.0
231.215,2021-02-05 10:48:35,1.0,0.0,0.0
226.926,2021-02-05 10:48:36,1.0,0.0,0.0
232.232,2021-02-05 10:48:37,1.0,0.0,0.0
269.739,2021-02-05 10:48:38,1.0,0.0,0.0
195.166,2021-02-05 10:54:58,0.2,0.0,0.0
184.521,2021-02-05 10:54:59,0.2,0.0,0.0
193.782,2021-02-05 10:55:00,0.2,0.0,0.0
160.081,2021-02-05 10:55:01,0.2,0.0,0.0
142.619,2021-02-05 10:55:02,0.2,0.0,0.0
158.794,2021-02-05 10:55:03,0.2,0.0,0.0
164.206,2021-02-05 10:55:04,0.2,0.0,0.0
141.434,2021-02-05 10:55:05,0.2,0.0,0.0
168.408,2021-02-05 10:55:06,0.2,0.0,0.0
178.76,2021-02-05 10:55:07,0.2,0.0,0.0
165.901,2021-02-05 10:55:08,0.2,0.0,0.0
182.197,2021-02-05 10:55:09,0.2,0.0,0.0
155.05,2021-02-05 10:55:10,0.2,0.0,0.0
165.573,2021-02-05 10:55:11,0.2,0.0,0.0
192.351,2021-02-05 10:55:12,0.2,0.0,0.0
141.245,2021-02-05 10:55:13,0.2,0.0,0.0
147.931,2021-02-05 10:55:14,0.2,0.0,0.0
180.417,2021-02-05 10:55:15,0.2,0.0,0.0
163.5,2021-02-05 10:55:16,0.2,0.0,0.0
179.563,2021-02-05 10:55:17,0.2,0.0,0.0
173.736,2021-02-05 10:55:18,0.2,0.0,0.0
143.852,2021-02-05 10:55:19,0.2,0.0,0.0
180.552,2021-02-05 10:55:20,0.2,0.0,0.0
178.36,2021-02-05 10:55:21,0.2,0.0,0.0
168.117,2021-02-05 10:55:22,0.2,0.0,0.0
161.739,2021-02-05 10:55:23,0.2,0.0,0.0
159.378,2021-02-05 10:55:24,0.2,0.0,0.0
159.265,2021-02-05 10:55:25,0.2,0.0,0.0
149.474,2021-02-05 10:55:26,0.2,0.0,0.0
182.685,2021-02-05 10:55:27,0.2,0.0,0.0
166.704,2021-02-05 10:55:28,0.2,0.0,0.0
152.958,2021-02-05 10:55:29,0.2,0.0,0.0
188.859,2021-02-05 10:55:30,0.2,0.0,0.0
170.01,2021-02-05 10:55:31,0.2,0.0,0.0
179.08,2021-02-05 10:55:32,0.2,0.0,0.0
174.555,2021-02-05 10:55:33,0.2,0.0,0.0
163.993,2021-02-05 10:55:34,0.2,0.0,0.0
169.304,2021-02-05 10:55:35,0.2,0.0,0.0
181.453,2021-02-05 10:55:36,0.2,0.0,0.0
176.075,2021-02-05 10:55:37,0.2,0.0,0.0
161.946,2021-02-05 10:55:38,0.2,0.0,0.0
180.462,2021-02-05 10:55:39,0.2,0.0,0.0
196.261,2021-02-05 10:55:40,0.2,0.0,0.0
155.54,2021-02-05 10:55:41,0.2,0.0,0.0
193.37,2021-02-05 10:55:42,0.2,0.0,0.0
173.049,2021-02-05 10:55:43,0.2,0.0,0.0
168.404,2021-02-05 10:55:44,0.2,0.0,0.0
176.021,2021-02-05 10:55:45,0.2,0.0,0.0
186.997,2021-02-05 10:55:46,0.2,0.0,0.0
157.883,2021-02-05 10:55:47,0.2,0.0,0.0
167.497,2021-02-05 10:55:48,0.2,0.0,0.0
178.011,2021-02-05 10:55:49,0.2,0.0,0.0
138.53,2021-02-05 10:55:50,0.2,0.0,0.0
178.435,2021-02-05 10:55:51,0.2,0.0,0.0
173.094,2021-02-05 10:55:52,0.2,0.0,0.0
171.892,2021-02-05 10:55:53,0.2,0.0,0.0
183.911,2021-02-05 10:55:54,0.2,0.0,0.0
163.193,2021-02-05 10:55:55,0.2,0.0,0.0
169.792,2021-02-05 10:55:56,0.2,0.0,0.0
171.234,2021-02-05 10:55:57,0.2,0.0,0.0
149.931,2021-02-05 10:55:58,0.2,0.0,0.0
159.694,2021-02-05 10:55:59,0.2,0.0,0.0
159.756,2021-02-05 10:56:00,0.2,0.0,0.0
165.882,2021-02-05 10:56:01,0.2,0.0,0.0
181.763,2021-02-05 10:56:02,0.2,0.0,0.0
155.794,2021-02-05 10:56:03,0.2,0.0,0.0
172.854,2021-02-05 10:56:04,0.2,0.0,0.0
184.127,2021-02-05 10:56:05,0.2,0.0,0.0
158.906,2021-02-05 10:56:06,0.2,0.0,0.0
166.07,2021-02-05 10:56:07,0.2,0.0,0.0
175.067,2021-02-05 10:56:08,0.2,0.0,0.0
158.428,2021-02-05 10:56:09,0.2,0.0,0.0
146.497,2021-02-05 10:56:10,0.2,0.0,0.0
189.253,2021-02-05 10:56:11,0.2,0.0,0.0
175.12,2021-02-05 10:56:12,0.2,0.0,0.0
192.04,2021-02-05 10:56:13,0.2,0.0,0.0
175.335,2021-02-05 10:56:14,0.2,0.0,0.0
197.245,2021-02-05 10:56:15,0.2,0.0,0.0
164.607,2021-02-05 10:56:16,0.2,0.0,0.0
211.334,2021-02-05 10:56:17,0.2,0.0,0.0
200.019,2021-02-05 10:56:18,0.2,0.0,0.0
163.483,2021-02-05 10:56:19,0.2,0.0,0.0
170.732,2021-02-05 10:56:20,0.2,0.0,0.0
160.313,2021-02-05 10:56:21,0.2,0.0,0.0
137.195,2021-02-05 10:56:22,0.2,0.0,0.0
220.721,2021-02-05 10:56:23,0.2,0.0,0.0
198.062,2021-02-05 10:56:24,0.2,0.0,0.0
194.122,2021-02-05 10:56:25,0.2,0.0,0.0
160.097,2021-02-05 10:56:26,0.2,0.0,0.0
171.752,2021-02-05 10:56:27,0.2,0.0,0.0
184.052,2021-02-05 10:56:28,0.2,0.0,0.0
167.294,2021-02-05 10:56:29,0.2,0.0,0.0
151.869,2021-02-05 10:56:30,0.2,0.0,0.0
180.742,2021-02-05 10:56:31,0.2,0.0,0.0
173.53,2021-02-05 10:56:32,0.2,0.0,0.0
154.757,2021-02-05 10:56:33,0.2,0.0,0.0
165.925,2021-02-05 10:56:34,0.2,0.0,0.0
168.087,2021-02-05 10:56:35,0.2,0.0,0.0
162.531,2021-02-05 10:56:36,0.2,0.0,0.0
170.252,2021-02-05 10:56:37,0.2,0.0,0.0
198.131,2021-02-05 10:56:38,0.2,0.0,0.0
168.237,2021-02-05 10:56:39,0.2,0.0,0.0
175.757,2021-02-05 10:56:40,0.2,0.0,0.0
130.84,2021-02-05 10:56:41,0.2,0.0,0.0
171.302,2021-02-05 10:56:42,0.2,0.0,0.0
187.983,2021-02-05 10:56:43,0.2,0.0,0.0
144.324,2021-02-05 10:56:44,0.2,0.0,0.0
198.045,2021-02-05 10:56:45,0.2,0.0,0.0
142.487,2021-02-05 10:56:46,0.2,0.0,0.0
157.566,2021-02-05 10:56:47,0.2,0.0,0.0
189.224,2021-02-05 10:56:48,0.2,0.0,0.0
156.01,2021-02-05 10:56:49,0.2,0.0,0.0
158.525,2021-02-05 10:56:50,0.2,0.0,0.0
151.063,2021-02-05 10:56:51,0.2,0.0,0.0
136.023,2021-02-05 10:56:52,0.2,0.0,0.0
134.778,2021-02-05 10:56:53,0.2,0.0,0.0
158.148,2021-02-05 10:56:54,0.2,0.0,0.0
165.943,2021-02-05 10:56:55,0.2,0.0,0.0
181.144,2021-02-05 10:56:56,0.2,0.0,0.0
202.249,2021-02-05 10:56:57,0.2,0.0,0.0
172.975,2021-02-05 10:56:58,0.2,0.0,0.0
168.512,2021-02-05 10:56:59,0.2,0.0,0.0
140.399,2021-02-05 10:57:00,0.2,0.0,0.0
185.562,2021-02-05 10:57:01,0.2,0.0,0.0
184.23,2021-02-05 10:57:02,0.2,0.0,0.0
170.984,2021-02-05 10:57:03,0.2,0.0,0.0
168.913,2021-02-05 10:57:04,0.2,0.0,0.0
164.868,2021-02-05 10:57:05,0.2,0.0,0.0
145.296,2021-02-05 10:57:06,0.2,0.0,0.0
139.344,2021-02-05 10:57:07,0.2,0.0,0.0
144.651,2021-02-05 10:57:08,0.2,0.0,0.0
177.252,2021-02-05 10:57:09,0.2,0.0,0.0
159.638,2021-02-05 10:57:10,0.2,0.0,0.0
183.179,2021-02-05 10:57:11,0.2,0.0,0.0
197.918,2021-02-05 10:57:12,0.2,0.0,0.0
156.998,2021-02-05 10:57:13,0.2,0.0,0.0
168.86,2021-02-05 10:57:14,0.2,0.0,0.0
161.669,2021-02-05 10:57:15,0.2,0.0,0.0
160.778,2021-02-05 10:57:16,0.2,0.0,0.0
160.314,2021-02-05 10:57:17,0.2,0.0,0.0
166.069,2021-02-05 10:57:18,0.2,0.0,0.0
176.974,2021-02-05 10:57:19,0.2,0.0,0.0
168.12,2021-02-05 10:57:20,0.2,0.0,0.0
159.124,2021-02-05 10:57:21,0.2,0.0,0.0
151.575,2021-02-05 10:57:22,0.2,0.0,0.0
150.568,2021-02-05 10:57:23,0.2,0.0,0.0
182.982,2021-02-05 10:57:24,0.2,0.0,0.0
179.168,2021-02-05 10:57:25,0.2,0.0,0.0
155.813,2021-02-05 10:57:26,0.2,0.0,0.0
175.386,2021-02-05 10:57:27,0.2,0.0,0.0
177.262,2021-02-05 10:57:28,0.2,0.0,0.0
200.891,2021-02-05 10:57:29,0.2,0.0,0.0
187.094,2021-02-05 10:57:30,0.2,0.0,0.0
157.555,2021-02-05 10:57:31,0.2,0.0,0.0
194.87,2021-02-05 10:57:32,0.2,0.0,0.0
180.37,2021-02-05 10:57:33,0.2,0.0,0.0
149.833,2021-02-05 10:57:34,0.2,0.0,0.0
152.592,2021-02-05 10:57:35,0.2,0.0,0.0
168.459,2021-02-05 10:57:36,0.2,0.0,0.0
165.218,2021-02-05 10:57:37,0.2,0.0,0.0
166.893,2021-02-05 10:57:38,0.2,0.0,0.0
212.613,2021-02-05 10:57:39,0.2,0.0,0.0
181.424,2021-02-05 10:57:40,0.2,0.0,0.0
204.898,2021-02-05 10:57:41,0.2,0.0,0.0
180.578,2021-02-05 10:57:42,0.2,0.0,0.0
194.1,2021-02-05 10:57:43,0.2,0.0,0.0
163.786,2021-02-05 10:57:44,0.2,0.0,0.0
150.798,2021-02-05 10:57:45,0.2,0.0,0.0
136.89,2021-02-05 10:57:46,0.2,0.0,0.0
143.351,2021-02-05 10:57:47,0.2,0.0,0.0
169.485,2021-02-05 10:57:48,0.2,0.0,0.0
182.711,2021-02-05 10:57:49,0.2,0.0,0.0
167.05,2021-02-05 10:57:50,0.2,0.0,0.0
179.993,2021-02-05 10:57:51,0.2,0.0,0.0
198.087,2021-02-05 10:57:52,0.2,0.0,0.0
175.1,2021-02-05 10:57:53,0.2,0.0,0.0
189.027,2021-02-05 10:57:54,0.2,0.0,0.0
193.959,2021-02-05 10:57:55,0.2,0.0,0.0
186.557,2021-02-05 10:57:56,0.2,0.0,0.0
169.733,2021-02-05 10:57:57,0.2,0.0,0.0
148.21,2021-02-05 10:57:58,0.2,0.0,0.0
189.131,2021-02-05 10:57:59,0.2,0.0,0.0
149.118,2021-02-05 10:58:00,0.2,0.0,0.0
142.213,2021-02-05 10:58:01,0.2,0.0,0.0
178.008,2021-02-05 10:58:02,0.2,0.0,0.0
174.542,2021-02-05 10:58:03,0.2,0.0,0.0
172.777,2021-02-05 10:58:04,0.2,0.0,0.0
160.985,2021-02-05 10:58:05,0.2,0.0,0.0
149.293,2021-02-05 10:58:06,0.2,0.0,0.0
177.721,2021-02-05 10:58:07,0.2,0.0,0.0
161.563,2021-02-05 10:58:08,0.2,0.0,0.0
177.766,2021-02-05 10:58:09,0.2,0.0,0.0
174.382,2021-02-05 10:58:10,0.2,0.0,0.0
175.908,2021-02-05 10:58:11,0.2,0.0,0.0
158.136,2021-02-05 10:58:12,0.2,0.0,0.0
151.359,2021-02-05 10:58:13,0.2,0.0,0.0
169.131,2021-02-05 10:58:14,0.2,0.0,0.0
161.527,2021-02-05 10:58:15,0.2,0.0,0.0
161.324,2021-02-05 10:58:16,0.2,0.0,0.0
175.886,2021-02-05 10:58:17,0.2,0.0,0.0
151.609,2021-02-05 10:58:18,0.2,0.0,0.0
145.543,2021-02-05 10:58:19,0.2,0.0,0.0
175.123,2021-02-05 10:58:20,0.2,0.0,0.0
176.401,2021-02-05 10:58:21,0.2,0.0,0.0
165.107,2021-02-05 10:58:22,0.2,0.0,0.0
141.581,2021-02-05 10:58:23,0.2,0.0,0.0
176.249,2021-02-05 10:58:24,0.2,0.0,0.0
146.048,2021-02-05 10:58:25,0.2,0.0,0.0
173.582,2021-02-05 10:58:26,0.2,0.0,0.0
171.338,2021-02-05 10:58:27,0.2,0.0,0.0
148.027,2021-02-05 10:58:28,0.2,0.0,0.0
165.865,2021-02-05 10:58:29,0.2,0.0,0.0
188.184,2021-02-05 10:58:30,0.2,0.0,0.0
181.038,2021-02-05 10:58:31,0.2,0.0,0.0
162.618,2021-02-05 10:58:32,0.2,0.0,0.0
164.552,2021-02-05 10:58:33,0.2,0.0,0.0
168.953,2021-02-05 10:58:34,0.2,0.0,0.0
180.905,2021-02-05 10:58:35,0.2,0.0,0.0
174.793,2021-02-05 10:58:36,0.2,0.0,0.0
167.442,2021-02-05 10:58:37,0.2,0.0,0.0
166.563,2021-02-05 10:58:38,0.2,0.0,0.0
161.548,2021-02-05 10:58:39,0.2,0.0,0.0
181.767,2021-02-05 10:58:40,0.2,0.0,0.0
141.276,2021-02-05 10:58:41,0.2,0.0,0.0
172.029,2021-02-05 10:58:42,0.2,0.0,0.0
201.092,2021-02-05 10:58:43,0.2,0.0,0.0
154.897,2021-02-05 10:58:44,0.2,0.0,0.0
192.487,2021-02-05 10:58:45,0.2,0.0,0.0
159.803,2021-02-05 10:58:46,0.2,0.0,0.0
137.074,2021-02-05 10:58:47,0.2,0.0,0.0
188.983,2021-02-05 10:58:48,0.2,0.0,0.0
160.631,2021-02-05 10:58:49,0.2,0.0,0.0
145.948,2021-02-05 10:58:50,0.2,0.0,0.0
202.011,2021-02-05 10:58:51,0.2,0.0,0.0
149.28,2021-02-05 10:58:52,0.2,0.0,0.0
169.839,2021-02-05 10:58:53,0.2,0.0,0.0
164.697,2021-02-05 10:58:54,0.2,0.0,0.0
145.768,2021-02-05 10:58:55,0.2,0.0,0.0
141.061,2021-02-05 10:58:56,0.2,0.0,0.0
136.291,2021-02-05 10:58:57,0.2,0.0,0.0
166.371,2021-02-05 10:58:58,0.2,0.0,0.0
146.278,2021-02-05 10:58:59,0.2,0.0,0.0
170.421,2021-02-05 10:59:00,0.2,0.0,0.0
195.546,2021-02-05 10:59:01,0.2,0.0,0.0
177.356,2021-02-05 10:59:02,0.2,0.0,0.0
154.929,2021-02-05 10:59:03,0.2,0.0,0.0
153.013,2021-02-05 10:59:04,0.2,0.0,0.0
176.559,2021-02-05 10:59:05,0.2,0.0,0.0
198.673,2021-02-05 10:59:06,0.2,0.0,0.0
162.314,2021-02-05 10:59:07,0.2,0.0,0.0
167.458,2021-02-05 10:59:08,0.2,0.0,0.0
161.389,2021-02-05 10:59:09,0.2,0.0,0.0
171.988,2021-02-05 10:59:10,0.2,0.0,0.0
145.728,2021-02-05 10:59:11,0.2,0.0,0.0
163.695,2021-02-05 10:59:12,0.2,0.0,0.0
166.609,2021-02-05 10:59:13,0.2,0.0,0.0
157.849,2021-02-05 10:59:14,0.2,0.0,0.0
180.657,2021-02-05 10:59:15,0.2,0.0,0.0
165.26,2021-02-05 10:59:16,0.2,0.0,0.0
185.798,2021-02-05 10:59:17,0.2,0.0,0.0
176.723,2021-02-05 10:59:18,0.2,0.0,0.0
172.402,2021-02-05 10:59:19,0.2,0.0,0.0
143.18,2021-02-05 10:59:20,0.2,0.0,0.0
182.577,2021-02-05 10:59:21,0.2,0.0,0.0
155.214,2021-02-05 10:59:22,0.2,0.0,0.0
146.632,2021-02-05 10:59:23,0.2,0.0,0.0
183.436,2021-02-05 10:59:24,0.2,0.0,0.0
175.398,2021-02-05 10:59:25,0.2,0.0,0.0
164.798,2021-02-05 10:59:26,0.2,0.0,0.0
166.321,2021-02-05 10:59:27,0.2,0.0,0.0
190.828,2021-02-05 10:59:28,0.2,0.0,0.0
161.879,2021-02-05 10:59:29,0.2,0.0,0.0
178.736,2021-02-05 10:59:30,0.2,0.0,0.0
211.668,2021-02-05 10:59:31,0.2,0.0,0.0
132.443,2021-02-05 10:59:32,0.2,0.0,0.0
167.706,2021-02-05 10:59:33,0.2,0.0,0.0
162.203,2021-02-05 10:59:34,0.2,0.0,0.0
161.859,2021-02-05 10:59:35,0.2,0.0,0.0
179.84,2021-02-05 10:59:36,0.2,0.0,0.0
155.803,2021-02-05 10:59:37,0.2,0.0,0.0
171.88,2021-02-05 10:59:38,0.2,0.0,0.0
173.07,2021-02-05 10:59:39,0.2,0.0,0.0
175.468,2021-02-05 10:59:40,0.2,0.0,0.0
180.6,2021-02-05 10:59:41,0.2,0.0,0.0
170.281,2021-02-05 10:59:42,0.2,0.0,0.0
182.085,2021-02-05 10:59:43,0.2,0.0,0.0
190.337,2021-02-05 10:59:44,0.2,0.0,0.0
177.801,2021-02-05 10:59:45,0.2,0.0,0.0
190.132,2021-02-05 10:59:46,0.2,0.0,0.0
154.202,2021-02-05 10:59:47,0.2,0.0,0.0
156.678,2021-02-05 10:59:48,0.2,0.0,0.0
190.818,2021-02-05 10:59:49,0.2,0.0,0.0
164.396,2021-02-05 10:59:50,0.2,0.0,0.0
183.231,2021-02-05 10:59:51,0.2,0.0,0.0
150.005,2021-02-05 10:59:52,0.2,0.0,0.0
191.661,2021-02-05 10:59:53,0.2,0.0,0.0
161.018,2021-02-05 10:59:54,0.2,0.0,0.0
138.424,2021-02-05 10:59:55,0.2,0.0,0.0
163.178,2021-02-05 10:59:56,0.2,0.0,0.0
215.133,2021-02-05 10:59:57,0.2,0.0,0.0
156.882,2021-02-05 10:59:58,0.2,0.0,0.0
185.321,2021-02-05 10:59:59,0.2,0.0,0.0
174.178,2021-02-05 11:00:02,0.2,0.0,0.0
149.2,2021-02-05 11:00:03,0.2,0.0,0.0
163.289,2021-02-05 11:00:04,0.2,0.0,0.0
177.025,2021-02-05 11:00:05,0.2,0.0,0.0
201.179,2021-02-05 11:00:06,0.2,0.0,0.0
178.006,2021-02-05 11:00:07,0.2,0.0,0.0
180.25,2021-02-05 11:00:08,0.2,0.0,0.0
129.229,2021-02-05 11:00:09,0.2,0.0,0.0
165.729,2021-02-05 11:00:10,0.2,0.0,0.0
148.582,2021-02-05 11:00:11,0.2,0.0,0.0
205.314,2021-02-05 11:00:12,0.2,0.0,0.0
160.036,2021-02-05 11:00:13,0.2,0.0,0.0
177.249,2021-02-05 11:00:14,0.2,0.0,0.0
144.185,2021-02-05 11:00:15,0.2,0.0,0.0
145.223,2021-02-05 11:00:16,0.2,0.0,0.0
161.528,2021-02-05 11:00:17,0.2,0.0,0.0
160.786,2021-02-05 11:00:18,0.2,0.0,0.0
163.525,2021-02-05 11:00:19,0.2,0.0,0.0
194.34,2021-02-05 11:00:20,0.2,0.0,0.0
195.577,2021-02-05 11:00:21,0.2,0.0,0.0
163.514,2021-02-05 11:00:22,0.2,0.0,0.0
189.665,2021-02-05 11:00:23,0.2,0.0,0.0
150.72,2021-02-05 11:00:24,0.2,0.0,0.0
159.421,2021-02-05 11:00:25,0.2,0.0,0.0
161.558,2021-02-05 11:00:26,0.2,0.0,0.0
168.434,2021-02-05 11:00:27,0.2,0.0,0.0
173.961,2021-02-05 11:00:28,0.2,0.0,0.0
157.633,2021-02-05 11:00:29,0.2,0.0,0.0
165.425,2021-02-05 11:00:30,0.2,0.0,0.0
158.017,2021-02-05 11:00:31,0.2,0.0,0.0
155.517,2021-02-05 11:00:32,0.2,0.0,0.0
145.05,2021-02-05 11:00:33,0.2,0.0,0.0
136.288,2021-02-05 11:00:34,0.2,0.0,0.0
149.656,2021-02-05 11:00:35,0.2,0.0,0.0
154.007,2021-02-05 11:00:36,0.2,0.0,0.0
173.635,2021-02-05 11:00:37,0.2,0.0,0.0
158.323,2021-02-05 11:00:38,0.2,0.0,0.0
184.652,2021-02-05 11:00:39,0.2,0.0,0.0
157.416,2021-02-05 11:00:40,0.2,0.0,0.0
154.083,2021-02-05 11:00:41,0.2,0.0,0.0
158.386,2021-02-05 11:00:42,0.2,0.0,0.0
152.427,2021-02-05 11:00:43,0.2,0.0,0.0
153.663,2021-02-05 11:00:44,0.2,0.0,0.0
153.195,2021-02-05 11:00:45,0.2,0.0,0.0
160.521,2021-02-05 11:00:46,0.2,0.0,0.0
147.369,2021-02-05 11:00:47,0.2,0.0,0.0
167.73,2021-02-05 11:00:48,0.2,0.0,0.0
177.785,2021-02-05 11:00:49,0.2,0.0,0.0
164.028,2021-02-05 11:00:50,0.2,0.0,0.0
194.468,2021-02-05 11:00:51,0.2,0.0,0.0
168.904,2021-02-05 11:00:52,0.2,0.0,0.0
163.909,2021-02-05 11:00:53,0.2,0.0,0.0
164.112,2021-02-05 11:00:54,0.2,0.0,0.0
178.205,2021-02-05 11:00:55,0.2,0.0,0.0
161.159,2021-02-05 11:00:56,0.2,0.0,0.0
194.285,2021-02-05 11:00:57,0.2,0.0,0.0
163.948,2021-02-05 11:00:58,0.2,0.0,0.0
150.737,2021-02-05 11:00:59,0.2,0.0,0.0
195.741,2021-02-05 11:01:00,0.2,0.0,0.0
158.278,2021-02-05 11:01:01,0.2,0.0,0.0
167.478,2021-02-05 11:01:02,0.2,0.0,0.0
179.257,2021-02-05 11:01:03,0.2,0.0,0.0
172.66,2021-02-05 11:01:04,0.2,0.0,0.0
161.829,2021-02-05 11:01:05,0.2,0.0,0.0
179.267,2021-02-05 11:01:06,0.2,0.0,0.0
159.491,2021-02-05 11:01:07,0.2,0.0,0.0
188.439,2021-02-05 11:01:08,0.2,0.0,0.0
166.185,2021-02-05 11:01:09,0.2,0.0,0.0
179.382,2021-02-05 11:01:10,0.2,0.0,0.0
181.177,2021-02-05 11:01:11,0.2,0.0,0.0
152.794,2021-02-05 11:01:12,0.2,0.0,0.0
145.336,2021-02-05 11:01:13,0.2,0.0,0.0
174.053,2021-02-05 11:01:14,0.2,0.0,0.0
200.2,2021-02-05 11:01:15,0.2,0.0,0.0
187.277,2021-02-05 11:01:16,0.2,0.0,0.0
156.305,2021-02-05 11:01:17,0.2,0.0,0.0
175.114,2021-02-05 11:01:18,0.2,0.0,0.0
163.493,2021-02-05 11:01:19,0.2,0.0,0.0
191.735,2021-02-05 11:01:20,0.2,0.0,0.0
175.677,2021-02-05 11:01:21,0.2,0.0,0.0
153.568,2021-02-05 11:01:22,0.2,0.0,0.0
159.233,2021-02-05 11:01:23,0.2,0.0,0.0
167.159,2021-02-05 11:01:24,0.2,0.0,0.0
191.248,2021-02-05 11:01:25,0.2,0.0,0.0
173.335,2021-02-05 11:01:26,0.2,0.0,0.0
142.275,2021-02-05 11:01:27,0.2,0.0,0.0
159.905,2021-02-05 11:01:28,0.2,0.0,0.0
167.414,2021-02-05 11:01:29,0.2,0.0,0.0
188.799,2021-02-05 11:01:30,0.2,0.0,0.0
197.381,2021-02-05 11:01:31,0.2,0.0,0.0
190.418,2021-02-05 11:01:32,0.2,0.0,0.0
186.514,2021-02-05 11:01:33,0.2,0.0,0.0
198.074,2021-02-05 11:01:34,0.2,0.0,0.0
192.067,2021-02-05 11:01:35,0.2,0.0,0.0
183.832,2021-02-05 11:01:36,0.2,0.0,0.0
185.685,2021-02-05 11:01:37,0.2,0.0,0.0
157.024,2021-02-05 11:01:38,0.2,0.0,0.0
172.846,2021-02-05 11:01:39,0.2,0.0,0.0
152.648,2021-02-05 11:01:40,0.2,0.0,0.0
141.028,2021-02-05 11:01:41,0.2,0.0,0.0
160.219,2021-02-05 11:01:42,0.2,0.0,0.0
201.602,2021-02-05 11:01:43,0.2,0.0,0.0
156.837,2021-02-05 11:01:44,0.2,0.0,0.0
184.924,2021-02-05 11:01:45,0.2,0.0,0.0
163.72,2021-02-05 11:01:46,0.2,0.0,0.0
131.492,2021-02-05 11:01:47,0.2,0.0,0.0
166.432,2021-02-05 11:01:48,0.2,0.0,0.0
167.646,2021-02-05 11:01:49,0.2,0.0,0.0
175.934,2021-02-05 11:01:50,0.2,0.0,0.0
174.721,2021-02-05 11:01:51,0.2,0.0,0.0
162.298,2021-02-05 11:01:52,0.2,0.0,0.0
165.903,2021-02-05 11:01:53,0.2,0.0,0.0
150.148,2021-02-05 11:01:54,0.2,0.0,0.0
166.123,2021-02-05 11:01:55,0.2,0.0,0.0
157.513,2021-02-05 11:01:56,0.2,0.0,0.0
175.859,2021-02-05 11:01:57,0.2,0.0,0.0
182.988,2021-02-05 11:01:58,0.2,0.0,0.0
139.853,2021-02-05 11:01:59,0.2,0.0,0.0
158.124,2021-02-05 11:02:00,0.2,0.0,0.0
151.232,2021-02-05 11:02:01,0.2,0.0,0.0
134.826,2021-02-05 11:02:02,0.2,0.0,0.0
180.798,2021-02-05 11:02:03,0.2,0.0,0.0
153.799,2021-02-05 11:02:04,0.2,0.0,0.0
167.061,2021-02-05 11:02:05,0.2,0.0,0.0
179.121,2021-02-05 11:02:06,0.2,0.0,0.0
173.731,2021-02-05 11:02:07,0.2,0.0,0.0
191.407,2021-02-05 11:02:08,0.2,0.0,0.0
162.083,2021-02-05 11:02:09,0.2,0.0,0.0
170.743,2021-02-05 11:02:10,0.2,0.0,0.0
175.547,2021-02-05 11:02:11,0.2,0.0,0.0
171.372,2021-02-05 11:02:12,0.2,0.0,0.0
152.684,2021-02-05 11:02:13,0.2,0.0,0.0
191.615,2021-02-05 11:02:14,0.2,0.0,0.0
175.891,2021-02-05 11:02:15,0.2,0.0,0.0
168.7,2021-02-05 11:02:16,0.2,0.0,0.0
174.44,2021-02-05 11:02:17,0.2,0.0,0.0
170.707,2021-02-05 11:02:18,0.2,0.0,0.0
183.818,2021-02-05 11:02:19,0.2,0.0,0.0
143.964,2021-02-05 11:02:20,0.2,0.0,0.0
158.251,2021-02-05 11:02:21,0.2,0.0,0.0
176.128,2021-02-05 11:02:22,0.2,0.0,0.0
177.756,2021-02-05 11:02:23,0.2,0.0,0.0
166.724,2021-02-05 11:02:24,0.2,0.0,0.0
168.524,2021-02-05 11:02:25,0.2,0.0,0.0
162.957,2021-02-05 11:02:26,0.2,0.0,0.0
187.58,2021-02-05 11:02:27,0.2,0.0,0.0
163.458,2021-02-05 11:02:28,0.2,0.0,0.0
158.192,2021-02-05 11:02:29,0.2,0.0,0.0
154.299,2021-02-05 11:02:30,0.2,0.0,0.0
155.686,2021-02-05 11:02:31,0.2,0.0,0.0
147.825,2021-02-05 11:02:32,0.2,0.0,0.0
145.812,2021-02-05 11:02:33,0.2,0.0,0.0
180.782,2021-02-05 11:02:34,0.2,0.0,0.0
192.571,2021-02-05 11:02:35,0.2,0.0,0.0
157.476,2021-02-05 11:02:36,0.2,0.0,0.0
198.477,2021-02-05 11:02:37,0.2,0.0,0.0
182.027,2021-02-05 11:02:38,0.2,0.0,0.0
172.805,2021-02-05 11:02:39,0.2,0.0,0.0
